,spec_path,star_name,DATE-OBS,method
26155,HD37023_2018-02-16T01:50:55_437nm_blue_O11.fits,HD37023,2018-02-16T01:50:55,optimal
26156,HD37023_2018-02-16T01:50:55_860nm_redl_O19.fits,HD37023,2018-02-16T01:50:55,optimal
26157,HD37023_2018-02-16T01:50:55_437nm_blue_O22.fits,HD37023,2018-02-16T01:50:55,optimal
26158,HD37023_2018-02-16T01:50:55_437nm_blue_O12.fits,HD37023,2018-02-16T01:50:55,optimal
26159,HD37023_2018-02-16T01:50:55_860nm_redu_O13.fits,HD37023,2018-02-16T01:50:55,optimal
26160,HD37023_2018-02-16T01:50:55_860nm_redl_O17.fits,HD37023,2018-02-16T01:50:55,optimal
26161,HD37023_2018-02-16T01:50:55_437nm_blue_O25.fits,HD37023,2018-02-16T01:50:55,optimal
26162,HD37023_2018-02-16T01:50:55_437nm_blue_O31.fits,HD37023,2018-02-16T01:50:55,optimal
26163,HD37023_2018-02-16T01:50:55_437nm_blue_O26.fits,HD37023,2018-02-16T01:50:55,optimal
26164,HD37023_2018-02-16T01:50:55_860nm_redu_O8.fits,HD37023,2018-02-16T01:50:55,optimal
26165,HD37023_2018-02-16T01:50:55_437nm_blue_O18.fits,HD37023,2018-02-16T01:50:55,optimal
26166,HD37023_2018-02-16T01:50:55_437nm_blue_O9.fits,HD37023,2018-02-16T01:50:55,optimal
26167,HD37023_2018-02-16T01:50:55_860nm_redl_O16.fits,HD37023,2018-02-16T01:50:55,optimal
26168,HD37023_2018-02-16T01:50:55_860nm_redl_O14.fits,HD37023,2018-02-16T01:50:55,optimal
26169,HD37023_2018-02-16T01:50:55_437nm_blue_O28.fits,HD37023,2018-02-16T01:50:55,optimal
26170,HD37023_2018-02-16T01:50:55_437nm_blue_O13.fits,HD37023,2018-02-16T01:50:55,optimal
26171,HD37023_2018-02-16T01:50:55_437nm_blue_O7.fits,HD37023,2018-02-16T01:50:55,optimal
26172,HD37023_2018-02-16T01:50:55_437nm_blue_O1.fits,HD37023,2018-02-16T01:50:55,optimal
26173,HD37023_2018-02-16T01:50:55_860nm_redl_O12.fits,HD37023,2018-02-16T01:50:55,optimal
26174,HD37023_2018-02-16T01:50:55_437nm_blue_O4.fits,HD37023,2018-02-16T01:50:55,optimal
26175,HD37023_2018-02-16T01:50:55_437nm_blue_O5.fits,HD37023,2018-02-16T01:50:55,optimal
26176,HD37023_2018-02-16T01:50:55_860nm_redl_O5.fits,HD37023,2018-02-16T01:50:55,optimal
26177,HD37023_2018-02-16T01:50:55_437nm_blue_O21.fits,HD37023,2018-02-16T01:50:55,optimal
26178,HD37023_2018-02-16T01:50:55_860nm_redl_O6.fits,HD37023,2018-02-16T01:50:55,optimal
26179,HD37023_2018-02-16T01:50:55_437nm_blue_O24.fits,HD37023,2018-02-16T01:50:55,optimal
26180,HD37023_2018-02-16T01:50:55_860nm_redu_O2.fits,HD37023,2018-02-16T01:50:55,optimal
26181,HD37023_2018-02-16T01:50:55_860nm_redu_O9.fits,HD37023,2018-02-16T01:50:55,optimal
26182,HD37023_2018-02-16T01:50:55_860nm_redl_O1.fits,HD37023,2018-02-16T01:50:55,optimal
26183,HD37023_2018-02-16T01:50:55_437nm_blue_O14.fits,HD37023,2018-02-16T01:50:55,optimal
26184,HD37023_2018-02-16T01:50:55_860nm_redl_O8.fits,HD37023,2018-02-16T01:50:55,optimal
26185,HD37023_2018-02-16T01:50:55_860nm_redl_O18.fits,HD37023,2018-02-16T01:50:55,optimal
26186,HD37023_2018-02-16T01:50:55_860nm_redu_O4.fits,HD37023,2018-02-16T01:50:55,optimal
26187,HD37023_2018-02-16T01:50:55_437nm_blue_O10.fits,HD37023,2018-02-16T01:50:55,optimal
26188,HD37023_2018-02-16T01:50:55_437nm_blue_O16.fits,HD37023,2018-02-16T01:50:55,optimal
26189,HD37023_2018-02-16T01:50:55_860nm_redu_O7.fits,HD37023,2018-02-16T01:50:55,optimal
26190,HD37023_2018-02-16T01:50:55_860nm_redu_O11.fits,HD37023,2018-02-16T01:50:55,optimal
26191,HD37023_2018-02-16T01:50:55_860nm_redu_O3.fits,HD37023,2018-02-16T01:50:55,optimal
26192,HD37023_2018-02-16T01:50:55_860nm_redl_O9.fits,HD37023,2018-02-16T01:50:55,optimal
26193,HD37023_2018-02-16T01:50:55_860nm_redl_O4.fits,HD37023,2018-02-16T01:50:55,optimal
26194,HD37023_2018-02-16T01:50:55_860nm_redu_O10.fits,HD37023,2018-02-16T01:50:55,optimal
26195,HD37023_2018-02-16T01:50:55_437nm_blue_O6.fits,HD37023,2018-02-16T01:50:55,optimal
26196,HD37023_2018-02-16T01:50:55_437nm_blue_O3.fits,HD37023,2018-02-16T01:50:55,optimal
26197,HD37023_2018-02-16T01:50:55_860nm_redl_O10.fits,HD37023,2018-02-16T01:50:55,optimal
26198,HD37023_2018-02-16T01:50:55_860nm_redl_O11.fits,HD37023,2018-02-16T01:50:55,optimal
26199,HD37023_2018-02-16T01:50:55_437nm_blue_O27.fits,HD37023,2018-02-16T01:50:55,optimal
26200,HD37023_2018-02-16T01:50:55_437nm_blue_O20.fits,HD37023,2018-02-16T01:50:55,optimal
26201,HD37023_2018-02-16T01:50:55_860nm_redl_O20.fits,HD37023,2018-02-16T01:50:55,optimal
26202,HD37023_2018-02-16T01:50:55_860nm_redl_O13.fits,HD37023,2018-02-16T01:50:55,optimal
26203,HD37023_2018-02-16T01:50:55_437nm_blue_O30.fits,HD37023,2018-02-16T01:50:55,optimal
26204,HD37023_2018-02-16T01:50:55_437nm_blue_O29.fits,HD37023,2018-02-16T01:50:55,optimal
26205,HD37023_2018-02-16T01:50:55_437nm_blue_O2.fits,HD37023,2018-02-16T01:50:55,optimal
26206,HD37023_2018-02-16T01:50:55_860nm_redl_O3.fits,HD37023,2018-02-16T01:50:55,optimal
26207,HD37023_2018-02-16T01:50:55_437nm_blue_O15.fits,HD37023,2018-02-16T01:50:55,optimal
26208,HD37023_2018-02-16T01:50:55_860nm_redl_O7.fits,HD37023,2018-02-16T01:50:55,optimal
26209,HD37023_2018-02-16T01:50:55_860nm_redu_O6.fits,HD37023,2018-02-16T01:50:55,optimal
26210,HD37023_2018-02-16T01:50:55_860nm_redu_O5.fits,HD37023,2018-02-16T01:50:55,optimal
26211,HD37023_2018-02-16T01:50:55_860nm_redl_O2.fits,HD37023,2018-02-16T01:50:55,optimal
26212,HD37023_2018-02-16T01:50:55_437nm_blue_O19.fits,HD37023,2018-02-16T01:50:55,optimal
26213,HD37020_2017-10-01T06:51:06_564nm_redu_O4.fits,HD37020,2017-10-01T06:51:06,average
26214,HD37020_2017-10-01T06:51:06_346nm_blue_O5.fits,HD37020,2017-10-01T06:51:06,average
26215,HD37020_2017-10-01T06:51:06_564nm_redl_O16.fits,HD37020,2017-10-01T06:51:06,average
26216,HD37020_2017-10-01T06:51:06_564nm_redu_O11.fits,HD37020,2017-10-01T06:51:06,average
26217,HD37020_2017-10-01T06:51:06_346nm_blue_O18.fits,HD37020,2017-10-01T06:51:06,average
26218,HD37020_2017-10-01T06:51:06_346nm_blue_O25.fits,HD37020,2017-10-01T06:51:06,average
26219,HD37020_2017-10-01T06:51:06_346nm_blue_O32.fits,HD37020,2017-10-01T06:51:06,average
26220,HD37020_2017-10-01T06:51:06_564nm_redl_O6.fits,HD37020,2017-10-01T06:51:06,average
26221,HD37020_2017-10-01T06:51:06_346nm_blue_O24.fits,HD37020,2017-10-01T06:51:06,average
26222,HD37020_2017-10-01T06:51:06_346nm_blue_O20.fits,HD37020,2017-10-01T06:51:06,average
26223,HD37020_2017-10-01T06:51:06_346nm_blue_O29.fits,HD37020,2017-10-01T06:51:06,average
26224,HD37020_2017-10-01T06:51:06_564nm_redl_O17.fits,HD37020,2017-10-01T06:51:06,average
26225,HD37020_2017-10-01T06:51:06_346nm_blue_O30.fits,HD37020,2017-10-01T06:51:06,average
26226,HD37020_2017-10-01T06:51:06_564nm_redl_O8.fits,HD37020,2017-10-01T06:51:06,average
26227,HD37020_2017-10-01T06:51:06_564nm_redl_O12.fits,HD37020,2017-10-01T06:51:06,average
26228,HD37020_2017-10-01T06:51:06_346nm_blue_O9.fits,HD37020,2017-10-01T06:51:06,average
26229,HD37020_2017-10-01T06:51:06_346nm_blue_O19.fits,HD37020,2017-10-01T06:51:06,average
26230,HD37020_2017-10-01T06:51:06_346nm_blue_O31.fits,HD37020,2017-10-01T06:51:06,average
26231,HD37020_2017-10-01T06:51:06_346nm_blue_O28.fits,HD37020,2017-10-01T06:51:06,average
26232,HD37020_2017-10-01T06:51:06_564nm_redu_O5.fits,HD37020,2017-10-01T06:51:06,average
26233,HD37020_2017-10-01T06:51:06_564nm_redl_O9.fits,HD37020,2017-10-01T06:51:06,average
26234,HD37020_2017-10-01T06:51:06_346nm_blue_O23.fits,HD37020,2017-10-01T06:51:06,average
26235,HD37020_2017-10-01T06:51:06_346nm_blue_O16.fits,HD37020,2017-10-01T06:51:06,average
26236,HD37020_2017-10-01T06:51:06_564nm_redu_O6.fits,HD37020,2017-10-01T06:51:06,average
26237,HD37020_2017-10-01T06:51:06_346nm_blue_O4.fits,HD37020,2017-10-01T06:51:06,average
26238,HD37020_2017-10-01T06:51:06_346nm_blue_O1.fits,HD37020,2017-10-01T06:51:06,average
26239,HD37020_2017-10-01T06:51:06_564nm_redu_O2.fits,HD37020,2017-10-01T06:51:06,average
26240,HD37020_2017-10-01T06:51:06_564nm_redl_O18.fits,HD37020,2017-10-01T06:51:06,average
26241,HD37020_2017-10-01T06:51:06_346nm_blue_O2.fits,HD37020,2017-10-01T06:51:06,average
26242,HD37020_2017-10-01T06:51:06_564nm_redl_O23.fits,HD37020,2017-10-01T06:51:06,average
26243,HD37020_2017-10-01T06:51:06_346nm_blue_O11.fits,HD37020,2017-10-01T06:51:06,average
26244,HD37020_2017-10-01T06:51:06_564nm_redl_O3.fits,HD37020,2017-10-01T06:51:06,average
26245,HD37020_2017-10-01T06:51:06_346nm_blue_O3.fits,HD37020,2017-10-01T06:51:06,average
26246,HD37020_2017-10-01T06:51:06_564nm_redu_O14.fits,HD37020,2017-10-01T06:51:06,average
26247,HD37020_2017-10-01T06:51:06_564nm_redl_O13.fits,HD37020,2017-10-01T06:51:06,average
26248,HD37020_2017-10-01T06:51:06_346nm_blue_O13.fits,HD37020,2017-10-01T06:51:06,average
26249,HD37020_2017-10-01T06:51:06_564nm_redu_O16.fits,HD37020,2017-10-01T06:51:06,average
26250,HD37020_2017-10-01T06:51:06_564nm_redl_O1.fits,HD37020,2017-10-01T06:51:06,average
26251,HD37020_2017-10-01T06:51:06_346nm_blue_O21.fits,HD37020,2017-10-01T06:51:06,average
26252,HD37020_2017-10-01T06:51:06_564nm_redl_O10.fits,HD37020,2017-10-01T06:51:06,average
26253,HD37020_2017-10-01T06:51:06_564nm_redl_O24.fits,HD37020,2017-10-01T06:51:06,average
26254,HD37020_2017-10-01T06:51:06_564nm_redu_O8.fits,HD37020,2017-10-01T06:51:06,average
26255,HD37020_2017-10-01T06:51:06_564nm_redu_O13.fits,HD37020,2017-10-01T06:51:06,average
26256,HD37020_2017-10-01T06:51:06_564nm_redl_O20.fits,HD37020,2017-10-01T06:51:06,average
26257,HD37020_2017-10-01T06:51:06_564nm_redl_O7.fits,HD37020,2017-10-01T06:51:06,average
26258,HD37020_2017-10-01T06:51:06_564nm_redl_O5.fits,HD37020,2017-10-01T06:51:06,average
26259,HD37020_2017-10-01T06:51:06_564nm_redl_O11.fits,HD37020,2017-10-01T06:51:06,average
26260,HD37020_2017-10-01T06:51:06_564nm_redu_O1.fits,HD37020,2017-10-01T06:51:06,average
26261,HD37020_2017-10-01T06:51:06_346nm_blue_O10.fits,HD37020,2017-10-01T06:51:06,average
26262,HD37020_2017-10-01T06:51:06_346nm_blue_O12.fits,HD37020,2017-10-01T06:51:06,average
26263,HD37020_2017-10-01T06:51:06_346nm_blue_O26.fits,HD37020,2017-10-01T06:51:06,average
26264,HD37020_2017-10-01T06:51:06_564nm_redu_O10.fits,HD37020,2017-10-01T06:51:06,average
26265,HD37020_2017-10-01T06:51:06_564nm_redu_O7.fits,HD37020,2017-10-01T06:51:06,average
26266,HD37020_2017-10-01T06:51:06_346nm_blue_O33.fits,HD37020,2017-10-01T06:51:06,average
26267,HD37020_2017-10-01T06:51:06_346nm_blue_O7.fits,HD37020,2017-10-01T06:51:06,average
26268,HD37020_2017-10-01T06:51:06_346nm_blue_O8.fits,HD37020,2017-10-01T06:51:06,average
26269,HD37020_2017-10-01T06:51:06_564nm_redl_O4.fits,HD37020,2017-10-01T06:51:06,average
26270,HD37020_2017-10-01T06:51:06_346nm_blue_O27.fits,HD37020,2017-10-01T06:51:06,average
26271,HD37020_2017-10-01T06:51:06_346nm_blue_O6.fits,HD37020,2017-10-01T06:51:06,average
26272,HD37020_2017-10-01T06:51:06_564nm_redu_O12.fits,HD37020,2017-10-01T06:51:06,average
26273,HD37020_2017-10-01T06:51:06_346nm_blue_O22.fits,HD37020,2017-10-01T06:51:06,average
26274,HD37020_2017-10-01T06:51:06_564nm_redl_O22.fits,HD37020,2017-10-01T06:51:06,average
26275,HD37020_2017-10-01T06:51:06_346nm_blue_O17.fits,HD37020,2017-10-01T06:51:06,average
26276,HD37020_2017-10-01T06:51:06_564nm_redl_O2.fits,HD37020,2017-10-01T06:51:06,average
26277,HD37020_2017-10-01T06:51:06_564nm_redl_O14.fits,HD37020,2017-10-01T06:51:06,average
26278,HD37020_2017-10-01T06:51:06_564nm_redu_O3.fits,HD37020,2017-10-01T06:51:06,average
26279,HD37020_2017-10-01T06:51:06_346nm_blue_O14.fits,HD37020,2017-10-01T06:51:06,average
26280,HD37020_2017-10-01T06:51:06_564nm_redl_O15.fits,HD37020,2017-10-01T06:51:06,average
26281,HD37020_2017-10-01T06:51:06_564nm_redu_O15.fits,HD37020,2017-10-01T06:51:06,average
26282,HD37020_2017-10-01T06:51:06_564nm_redl_O19.fits,HD37020,2017-10-01T06:51:06,average
26283,HD37020_2017-10-01T06:51:06_564nm_redu_O9.fits,HD37020,2017-10-01T06:51:06,average
26284,HD37020_2017-10-01T06:51:06_564nm_redl_O21.fits,HD37020,2017-10-01T06:51:06,average
26285,HD37020_2017-10-01T06:51:06_346nm_blue_O15.fits,HD37020,2017-10-01T06:51:06,average
26286,HD161056_2017-05-08T08:12:36_437nm_blue_O4.fits,HD161056,2017-05-08T08:12:36,average
26287,HD161056_2017-05-08T08:12:36_860nm_redl_O7.fits,HD161056,2017-05-08T08:12:36,average
26288,HD161056_2017-05-08T08:12:36_860nm_redu_O3.fits,HD161056,2017-05-08T08:12:36,average
26289,HD161056_2017-05-08T08:12:36_437nm_blue_O28.fits,HD161056,2017-05-08T08:12:36,average
26290,HD161056_2017-05-08T08:12:36_860nm_redu_O5.fits,HD161056,2017-05-08T08:12:36,average
26291,HD161056_2017-05-08T08:12:36_860nm_redu_O9.fits,HD161056,2017-05-08T08:12:36,average
26292,HD161056_2017-05-08T08:12:36_437nm_blue_O24.fits,HD161056,2017-05-08T08:12:36,average
26293,HD161056_2017-05-08T08:12:36_860nm_redu_O4.fits,HD161056,2017-05-08T08:12:36,average
26294,HD161056_2017-05-08T08:12:36_860nm_redl_O13.fits,HD161056,2017-05-08T08:12:36,average
26295,HD161056_2017-05-08T08:12:36_860nm_redl_O6.fits,HD161056,2017-05-08T08:12:36,average
26296,HD161056_2017-05-08T08:12:36_437nm_blue_O8.fits,HD161056,2017-05-08T08:12:36,average
26297,HD161056_2017-05-08T08:12:36_860nm_redu_O1.fits,HD161056,2017-05-08T08:12:36,average
26298,HD161056_2017-05-08T08:12:36_860nm_redl_O5.fits,HD161056,2017-05-08T08:12:36,average
26299,HD161056_2017-05-08T08:12:36_437nm_blue_O11.fits,HD161056,2017-05-08T08:12:36,average
26300,HD161056_2017-05-08T08:12:36_860nm_redu_O12.fits,HD161056,2017-05-08T08:12:36,average
26301,HD161056_2017-05-08T08:12:36_860nm_redl_O14.fits,HD161056,2017-05-08T08:12:36,average
26302,HD161056_2017-05-08T08:12:36_437nm_blue_O13.fits,HD161056,2017-05-08T08:12:36,average
26303,HD161056_2017-05-08T08:12:36_860nm_redl_O2.fits,HD161056,2017-05-08T08:12:36,average
26304,HD161056_2017-05-08T08:12:36_860nm_redl_O3.fits,HD161056,2017-05-08T08:12:36,average
26305,HD161056_2017-05-08T08:12:36_437nm_blue_O23.fits,HD161056,2017-05-08T08:12:36,average
26306,HD161056_2017-05-08T08:12:36_860nm_redl_O8.fits,HD161056,2017-05-08T08:12:36,average
26307,HD161056_2017-05-08T08:12:36_437nm_blue_O14.fits,HD161056,2017-05-08T08:12:36,average
26308,HD161056_2017-05-08T08:12:36_860nm_redl_O1.fits,HD161056,2017-05-08T08:12:36,average
26309,HD161056_2017-05-08T08:12:36_437nm_blue_O5.fits,HD161056,2017-05-08T08:12:36,average
26310,HD161056_2017-05-08T08:12:36_860nm_redu_O13.fits,HD161056,2017-05-08T08:12:36,average
26311,HD161056_2017-05-08T08:12:36_860nm_redl_O4.fits,HD161056,2017-05-08T08:12:36,average
26312,HD161056_2017-05-08T08:12:36_437nm_blue_O16.fits,HD161056,2017-05-08T08:12:36,average
26313,HD161056_2017-05-08T08:12:36_437nm_blue_O9.fits,HD161056,2017-05-08T08:12:36,average
26314,HD161056_2017-05-08T08:12:36_437nm_blue_O1.fits,HD161056,2017-05-08T08:12:36,average
26315,HD161056_2017-05-08T08:12:36_860nm_redl_O18.fits,HD161056,2017-05-08T08:12:36,average
26316,HD161056_2017-05-08T08:12:36_437nm_blue_O27.fits,HD161056,2017-05-08T08:12:36,average
26317,HD161056_2017-05-08T08:12:36_860nm_redl_O16.fits,HD161056,2017-05-08T08:12:36,average
26318,HD161056_2017-05-08T08:12:36_437nm_blue_O3.fits,HD161056,2017-05-08T08:12:36,average
26319,HD161056_2017-05-08T08:12:36_860nm_redl_O19.fits,HD161056,2017-05-08T08:12:36,average
26320,HD161056_2017-05-08T08:12:36_437nm_blue_O10.fits,HD161056,2017-05-08T08:12:36,average
26321,HD161056_2017-05-08T08:12:36_860nm_redl_O20.fits,HD161056,2017-05-08T08:12:36,average
26322,HD161056_2017-05-08T08:12:36_437nm_blue_O21.fits,HD161056,2017-05-08T08:12:36,average
26323,HD161056_2017-05-08T08:12:36_437nm_blue_O25.fits,HD161056,2017-05-08T08:12:36,average
26324,HD161056_2017-05-08T08:12:36_860nm_redu_O6.fits,HD161056,2017-05-08T08:12:36,average
26325,HD161056_2017-05-08T08:12:36_437nm_blue_O31.fits,HD161056,2017-05-08T08:12:36,average
26326,HD161056_2017-05-08T08:12:36_437nm_blue_O20.fits,HD161056,2017-05-08T08:12:36,average
26327,HD161056_2017-05-08T08:12:36_437nm_blue_O7.fits,HD161056,2017-05-08T08:12:36,average
26328,HD161056_2017-05-08T08:12:36_860nm_redl_O10.fits,HD161056,2017-05-08T08:12:36,average
26329,HD161056_2017-05-08T08:12:36_860nm_redu_O10.fits,HD161056,2017-05-08T08:12:36,average
26330,HD161056_2017-05-08T08:12:36_437nm_blue_O6.fits,HD161056,2017-05-08T08:12:36,average
26331,HD161056_2017-05-08T08:12:36_437nm_blue_O18.fits,HD161056,2017-05-08T08:12:36,average
26332,HD161056_2017-05-08T08:12:36_437nm_blue_O12.fits,HD161056,2017-05-08T08:12:36,average
26333,HD161056_2017-05-08T08:12:36_437nm_blue_O2.fits,HD161056,2017-05-08T08:12:36,average
26334,HD161056_2017-05-08T08:12:36_860nm_redl_O17.fits,HD161056,2017-05-08T08:12:36,average
26335,HD161056_2017-05-08T08:12:36_860nm_redl_O12.fits,HD161056,2017-05-08T08:12:36,average
26336,HD161056_2017-05-08T08:12:36_437nm_blue_O26.fits,HD161056,2017-05-08T08:12:36,average
26337,HD161056_2017-05-08T08:12:36_860nm_redu_O8.fits,HD161056,2017-05-08T08:12:36,average
26338,HD161056_2017-05-08T08:12:36_860nm_redl_O11.fits,HD161056,2017-05-08T08:12:36,average
26339,HD161056_2017-05-08T08:12:36_860nm_redl_O9.fits,HD161056,2017-05-08T08:12:36,average
26340,HD161056_2017-05-08T08:12:36_860nm_redu_O2.fits,HD161056,2017-05-08T08:12:36,average
26341,HD161056_2017-05-08T08:12:36_860nm_redl_O15.fits,HD161056,2017-05-08T08:12:36,average
26342,HD161056_2017-05-08T08:12:36_437nm_blue_O17.fits,HD161056,2017-05-08T08:12:36,average
26343,HD161056_2017-05-08T08:12:36_860nm_redu_O11.fits,HD161056,2017-05-08T08:12:36,average
26344,HD161056_2017-05-08T08:12:36_860nm_redu_O7.fits,HD161056,2017-05-08T08:12:36,average
26345,HD161056_2017-05-08T08:12:36_437nm_blue_O29.fits,HD161056,2017-05-08T08:12:36,average
26346,HD161056_2017-05-08T08:12:36_437nm_blue_O30.fits,HD161056,2017-05-08T08:12:36,average
26347,HD161056_2017-05-08T08:12:36_437nm_blue_O15.fits,HD161056,2017-05-08T08:12:36,average
26348,HD161056_2017-05-08T08:12:36_437nm_blue_O22.fits,HD161056,2017-05-08T08:12:36,average
26349,HD161056_2017-05-08T08:12:36_437nm_blue_O19.fits,HD161056,2017-05-08T08:12:36,average
26350,HD164906_2018-10-06T00:31:21_346nm_blue_O8.fits,HD164906,2018-10-06T00:31:21,optimal
26351,HD164906_2018-10-06T00:31:21_564nm_redl_O21.fits,HD164906,2018-10-06T00:31:21,optimal
26352,HD164906_2018-10-06T00:31:21_564nm_redu_O6.fits,HD164906,2018-10-06T00:31:21,optimal
26353,HD164906_2018-10-06T00:31:21_564nm_redu_O13.fits,HD164906,2018-10-06T00:31:21,optimal
26354,HD164906_2018-10-06T00:31:21_564nm_redu_O7.fits,HD164906,2018-10-06T00:31:21,optimal
26355,HD164906_2018-10-06T00:31:21_346nm_blue_O7.fits,HD164906,2018-10-06T00:31:21,optimal
26356,HD164906_2018-10-06T00:31:21_564nm_redl_O14.fits,HD164906,2018-10-06T00:31:21,optimal
26357,HD164906_2018-10-06T00:31:21_564nm_redl_O19.fits,HD164906,2018-10-06T00:31:21,optimal
26358,HD164906_2018-10-06T00:31:21_346nm_blue_O9.fits,HD164906,2018-10-06T00:31:21,optimal
26359,HD164906_2018-10-06T00:31:21_564nm_redu_O1.fits,HD164906,2018-10-06T00:31:21,optimal
26360,HD164906_2018-10-06T00:31:21_564nm_redl_O13.fits,HD164906,2018-10-06T00:31:21,optimal
26361,HD164906_2018-10-06T00:31:21_346nm_blue_O27.fits,HD164906,2018-10-06T00:31:21,optimal
26362,HD164906_2018-10-06T00:31:21_346nm_blue_O21.fits,HD164906,2018-10-06T00:31:21,optimal
26363,HD164906_2018-10-06T00:31:21_346nm_blue_O29.fits,HD164906,2018-10-06T00:31:21,optimal
26364,HD164906_2018-10-06T00:31:21_346nm_blue_O33.fits,HD164906,2018-10-06T00:31:21,optimal
26365,HD164906_2018-10-06T00:31:21_564nm_redl_O6.fits,HD164906,2018-10-06T00:31:21,optimal
26366,HD164906_2018-10-06T00:31:21_346nm_blue_O3.fits,HD164906,2018-10-06T00:31:21,optimal
26367,HD164906_2018-10-06T00:31:21_564nm_redu_O10.fits,HD164906,2018-10-06T00:31:21,optimal
26368,HD164906_2018-10-06T00:31:21_564nm_redu_O9.fits,HD164906,2018-10-06T00:31:21,optimal
26369,HD164906_2018-10-06T00:31:21_564nm_redl_O18.fits,HD164906,2018-10-06T00:31:21,optimal
26370,HD164906_2018-10-06T00:31:21_564nm_redu_O8.fits,HD164906,2018-10-06T00:31:21,optimal
26371,HD164906_2018-10-06T00:31:21_564nm_redl_O12.fits,HD164906,2018-10-06T00:31:21,optimal
26372,HD164906_2018-10-06T00:31:21_564nm_redl_O10.fits,HD164906,2018-10-06T00:31:21,optimal
26373,HD164906_2018-10-06T00:31:21_346nm_blue_O2.fits,HD164906,2018-10-06T00:31:21,optimal
26374,HD164906_2018-10-06T00:31:21_564nm_redl_O3.fits,HD164906,2018-10-06T00:31:21,optimal
26375,HD164906_2018-10-06T00:31:21_564nm_redl_O22.fits,HD164906,2018-10-06T00:31:21,optimal
26376,HD164906_2018-10-06T00:31:21_564nm_redl_O17.fits,HD164906,2018-10-06T00:31:21,optimal
26377,HD164906_2018-10-06T00:31:21_564nm_redl_O2.fits,HD164906,2018-10-06T00:31:21,optimal
26378,HD164906_2018-10-06T00:31:21_564nm_redu_O4.fits,HD164906,2018-10-06T00:31:21,optimal
26379,HD164906_2018-10-06T00:31:21_346nm_blue_O32.fits,HD164906,2018-10-06T00:31:21,optimal
26380,HD164906_2018-10-06T00:31:21_346nm_blue_O31.fits,HD164906,2018-10-06T00:31:21,optimal
26381,HD164906_2018-10-06T00:31:21_564nm_redl_O16.fits,HD164906,2018-10-06T00:31:21,optimal
26382,HD164906_2018-10-06T00:31:21_346nm_blue_O24.fits,HD164906,2018-10-06T00:31:21,optimal
26383,HD164906_2018-10-06T00:31:21_346nm_blue_O5.fits,HD164906,2018-10-06T00:31:21,optimal
26384,HD164906_2018-10-06T00:31:21_564nm_redu_O15.fits,HD164906,2018-10-06T00:31:21,optimal
26385,HD164906_2018-10-06T00:31:21_564nm_redl_O4.fits,HD164906,2018-10-06T00:31:21,optimal
26386,HD164906_2018-10-06T00:31:21_346nm_blue_O12.fits,HD164906,2018-10-06T00:31:21,optimal
26387,HD164906_2018-10-06T00:31:21_564nm_redu_O12.fits,HD164906,2018-10-06T00:31:21,optimal
26388,HD164906_2018-10-06T00:31:21_564nm_redl_O7.fits,HD164906,2018-10-06T00:31:21,optimal
26389,HD164906_2018-10-06T00:31:21_564nm_redl_O8.fits,HD164906,2018-10-06T00:31:21,optimal
26390,HD164906_2018-10-06T00:31:21_564nm_redu_O2.fits,HD164906,2018-10-06T00:31:21,optimal
26391,HD164906_2018-10-06T00:31:21_346nm_blue_O19.fits,HD164906,2018-10-06T00:31:21,optimal
26392,HD164906_2018-10-06T00:31:21_564nm_redl_O9.fits,HD164906,2018-10-06T00:31:21,optimal
26393,HD164906_2018-10-06T00:31:21_564nm_redu_O16.fits,HD164906,2018-10-06T00:31:21,optimal
26394,HD164906_2018-10-06T00:31:21_346nm_blue_O22.fits,HD164906,2018-10-06T00:31:21,optimal
26395,HD164906_2018-10-06T00:31:21_346nm_blue_O1.fits,HD164906,2018-10-06T00:31:21,optimal
26396,HD164906_2018-10-06T00:31:21_564nm_redl_O1.fits,HD164906,2018-10-06T00:31:21,optimal
26397,HD164906_2018-10-06T00:31:21_346nm_blue_O20.fits,HD164906,2018-10-06T00:31:21,optimal
26398,HD164906_2018-10-06T00:31:21_564nm_redl_O15.fits,HD164906,2018-10-06T00:31:21,optimal
26399,HD164906_2018-10-06T00:31:21_564nm_redl_O11.fits,HD164906,2018-10-06T00:31:21,optimal
26400,HD164906_2018-10-06T00:31:21_346nm_blue_O18.fits,HD164906,2018-10-06T00:31:21,optimal
26401,HD164906_2018-10-06T00:31:21_564nm_redl_O23.fits,HD164906,2018-10-06T00:31:21,optimal
26402,HD164906_2018-10-06T00:31:21_346nm_blue_O11.fits,HD164906,2018-10-06T00:31:21,optimal
26403,HD164906_2018-10-06T00:31:21_564nm_redl_O20.fits,HD164906,2018-10-06T00:31:21,optimal
26404,HD164906_2018-10-06T00:31:21_564nm_redl_O5.fits,HD164906,2018-10-06T00:31:21,optimal
26405,HD164906_2018-10-06T00:31:21_564nm_redu_O11.fits,HD164906,2018-10-06T00:31:21,optimal
26406,HD164906_2018-10-06T00:31:21_346nm_blue_O25.fits,HD164906,2018-10-06T00:31:21,optimal
26407,HD164906_2018-10-06T00:31:21_346nm_blue_O30.fits,HD164906,2018-10-06T00:31:21,optimal
26408,HD164906_2018-10-06T00:31:21_346nm_blue_O16.fits,HD164906,2018-10-06T00:31:21,optimal
