,OBJECT,RA,DEC,Program_ID,Instrument,Category,Type,Mode,Dataset ID,Release_Date,TPL ID,TPL START,Exptime,filter_lambda_min,filter_lambda_max,Filter,MJD-OBS,Airmass,DIMM Seeing at Start
73,HD75309,08:47:27.99,-46:27:04.1,194.C-0833(B),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-12-21T05:11:15.465,Dec 21 2015,UVES_dic1_obs_exp,2014-12-21T04:59:30,260.0,,,"FREE,HER_5",57012.216151,1.226,1.8
74,HD53975,07:06:36.01,-12:23:38.9,194.C-0833(B),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-01-30T01:47:50.976,Jan 30 2016,UVES_dic1_obs_exp,2015-01-30T01:24:10,60.001,,,"FREE,HER_5",57052.074896,1.091,1.06
75,HD75309,08:47:28.04,-46:27:04.1,194.C-0833(B),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-12-21T04:20:48.783,Dec 21 2015,UVES_dic2_obs_exp,2014-12-21T04:20:25,129.999,,,"FREE,OG590",57012.18112,1.379,1.47
76,HD91824,10:34:46.69,-58:09:22.4,194.C-0833(B),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-02-21T06:38:03.006,Feb 21 2016,UVES_dic2_obs_exp,2015-02-21T06:19:13,169.999,,,"FREE,OG590",57074.276424,1.248,0.98
77,HD93205,10:44:33.78,-59:44:15.3,194.C-0833(B),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-02-27T05:26:37.986,Feb 27 2016,UVES_dic1_obs_exp,2015-02-27T05:07:28,230.001,,,"FREE,HER_5",57080.226829,1.228,1.6
78,HD53975,07:06:36.01,-12:23:38.9,194.C-0833(B),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-01-30T00:58:05.926,Jan 30 2016,UVES_dic1_obs_exp,2015-01-30T00:57:32,79.999,,,"FREE,SHP700",57052.040346,1.208,-1.0
79,HD167971,18:18:05.89,-12:14:36.1,194.C-0833(B),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2014-09-21T01:54:47.615,Sep 21 2015,UVES_dic1_obs_exp,2014-09-21T01:24:27,550.001,,,"FREE,HER_5",56921.079718,1.361,0.87
80,HD93205,10:44:33.78,-59:44:15.3,194.C-0833(B),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-02-27T04:35:25.310,Feb 27 2016,UVES_dic1_obs_exp,2015-02-27T04:25:31,230.001,,,"FREE,HER_5",57080.191265,1.227,1.62
81,HD93205,10:44:33.76,-59:44:16.1,194.C-0833(B),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-02-27T06:50:04.719,Feb 27 2016,UVES_dic2_obs_exp,2015-02-27T06:25:11,160.001,,,"FREE,HER_5",57080.284777,1.305,1.29
82,HD91824,10:34:46.64,-58:09:21.9,194.C-0833(B),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-02-21T04:41:46.168,Feb 21 2016,UVES_dic1_obs_exp,2015-02-21T04:33:42,349.999,,,"FREE,SHP700",57074.195673,1.207,1.01
