,file_name,wave_setting,MJD-OBS,path
531,UVES.2016-03-23T13_05_09.972.fits,564,57470.545254299,EDIBLES_raw_all/UVES.2016-03-23T13_05_09.972.fits
532,UVES.2016-03-29T11_54_55.138.fits,564,57476.496471511,EDIBLES_raw_all/UVES.2016-03-29T11_54_55.138.fits
533,UVES.2016-04-04T12_03_19.902.fits,564,57482.502313678,EDIBLES_raw_all/UVES.2016-04-04T12_03_19.902.fits
534,UVES.2016-04-06T11_14_52.219.fits,564,57484.468659937,EDIBLES_raw_all/UVES.2016-04-06T11_14_52.219.fits
535,UVES.2016-04-11T10_44_21.240.fits,564,57489.447468064,EDIBLES_raw_all/UVES.2016-04-11T10_44_21.240.fits
536,UVES.2016-04-11T12_32_37.167.fits,564,57489.522652397,EDIBLES_raw_all/UVES.2016-04-11T12_32_37.167.fits
537,UVES.2016-04-19T12_31_20.144.fits,564,57497.521760929,EDIBLES_raw_all/UVES.2016-04-19T12_31_20.144.fits
538,UVES.2016-04-25T12_23_05.691.fits,564,57503.51603809,EDIBLES_raw_all/UVES.2016-04-25T12_23_05.691.fits
539,UVES.2016-05-05T10_48_28.223.fits,564,57513.450326664,EDIBLES_raw_all/UVES.2016-05-05T10_48_28.223.fits
540,UVES.2016-05-08T10_23_09.569.fits,564,57516.43274964,EDIBLES_raw_all/UVES.2016-05-08T10_23_09.569.fits
541,UVES.2016-05-09T11_26_11.860.fits,564,57517.476526161,EDIBLES_raw_all/UVES.2016-05-09T11_26_11.860.fits
542,UVES.2016-05-16T12_38_06.886.fits,564,57524.526468592,EDIBLES_raw_all/UVES.2016-05-16T12_38_06.886.fits
543,UVES.2016-05-21T11_48_13.247.fits,564,57529.491819994,EDIBLES_raw_all/UVES.2016-05-21T11_48_13.247.fits
544,UVES.2016-06-06T11_24_12.631.fits,564,57545.475146188,EDIBLES_raw_all/UVES.2016-06-06T11_24_12.631.fits
545,UVES.2016-06-09T12_37_06.601.fits,564,57548.525770852,EDIBLES_raw_all/UVES.2016-06-09T12_37_06.601.fits
546,UVES.2016-06-12T12_59_07.876.fits,564,57551.541063384,EDIBLES_raw_all/UVES.2016-06-12T12_59_07.876.fits
547,UVES.2016-06-13T12_58_04.521.fits,564,57552.540330103,EDIBLES_raw_all/UVES.2016-06-13T12_58_04.521.fits
548,UVES.2016-06-16T12_33_20.902.fits,564,57555.523158594,EDIBLES_raw_all/UVES.2016-06-16T12_33_20.902.fits
549,UVES.2016-06-27T12_19_10.414.fits,564,57566.513314982,EDIBLES_raw_all/UVES.2016-06-27T12_19_10.414.fits
550,UVES.2016-07-02T12_36_52.945.fits,564,57571.525612792,EDIBLES_raw_all/UVES.2016-07-02T12_36_52.945.fits
551,UVES.2016-07-07T12_14_49.934.fits,564,57576.510300162,EDIBLES_raw_all/UVES.2016-07-07T12_14_49.934.fits
552,UVES.2016-07-11T12_29_09.997.fits,564,57580.520254589,EDIBLES_raw_all/UVES.2016-07-11T12_29_09.997.fits
553,UVES.2016-07-14T12_56_24.890.fits,564,57583.539176965,EDIBLES_raw_all/UVES.2016-07-14T12_56_24.890.fits
554,UVES.2016-07-24T12_22_22.640.fits,564,57593.51553981,EDIBLES_raw_all/UVES.2016-07-24T12_22_22.640.fits
555,UVES.2016-07-25T12_38_40.542.fits,564,57594.526858125,EDIBLES_raw_all/UVES.2016-07-25T12_38_40.542.fits
556,UVES.2016-08-08T12_55_55.453.fits,564,57608.538836261,EDIBLES_raw_all/UVES.2016-08-08T12_55_55.453.fits
557,UVES.2016-08-08T14_45_53.555.fits,564,57608.615203176,EDIBLES_raw_all/UVES.2016-08-08T14_45_53.555.fits
558,UVES.2016-08-13T12_48_15.675.fits,564,57613.533514762,EDIBLES_raw_all/UVES.2016-08-13T12_48_15.675.fits
559,UVES.2016-08-15T12_23_20.600.fits,564,57615.516210652,EDIBLES_raw_all/UVES.2016-08-15T12_23_20.600.fits
560,UVES.2016-08-19T12_50_46.086.fits,564,57619.535255633,EDIBLES_raw_all/UVES.2016-08-19T12_50_46.086.fits
561,UVES.2016-08-29T12_02_51.012.fits,564,57629.501979296,EDIBLES_raw_all/UVES.2016-08-29T12_02_51.012.fits
562,UVES.2016-08-29T14_18_48.900.fits,564,57629.596399296,EDIBLES_raw_all/UVES.2016-08-29T14_18_48.900.fits
563,UVES.2016-09-09T12_39_17.437.fits,564,57640.527285149,EDIBLES_raw_all/UVES.2016-09-09T12_39_17.437.fits
564,UVES.2016-09-12T12_28_30.342.fits,564,57643.519795626,EDIBLES_raw_all/UVES.2016-09-12T12_28_30.342.fits
565,UVES.2016-09-12T14_41_40.276.fits,564,57643.612271713,EDIBLES_raw_all/UVES.2016-09-12T14_41_40.276.fits
566,UVES.2017-01-01T11_13_29.585.fits,564,57754.46770353,EDIBLES_raw_all/UVES.2017-01-01T11_13_29.585.fits
567,UVES.2017-01-03T11_53_48.898.fits,564,57756.495704839,EDIBLES_raw_all/UVES.2017-01-03T11_53_48.898.fits
568,UVES.2017-01-07T12_44_49.962.fits,564,57760.531133821,EDIBLES_raw_all/UVES.2017-01-07T12_44_49.962.fits
569,UVES.2017-01-08T10_50_17.358.fits,564,57761.451589793,EDIBLES_raw_all/UVES.2017-01-08T10_50_17.358.fits
570,UVES.2017-02-23T12_05_49.034.fits,564,57807.504039735,EDIBLES_raw_all/UVES.2017-02-23T12_05_49.034.fits
571,UVES.2017-04-14T12_47_37.296.fits,564,57857.533070553,EDIBLES_raw_all/UVES.2017-04-14T12_47_37.296.fits
572,UVES.2017-04-17T11_51_48.838.fits,564,57860.494315256,EDIBLES_raw_all/UVES.2017-04-17T11_51_48.838.fits
573,UVES.2017-04-20T10_19_24.884.fits,564,57863.430149124,EDIBLES_raw_all/UVES.2017-04-20T10_19_24.884.fits
574,UVES.2017-04-23T12_57_48.240.fits,564,57866.540141671,EDIBLES_raw_all/UVES.2017-04-23T12_57_48.240.fits
575,UVES.2017-04-26T11_32_31.102.fits,564,57869.480915528,EDIBLES_raw_all/UVES.2017-04-26T11_32_31.102.fits
576,UVES.2017-04-28T12_12_05.028.fits,564,57871.508391535,EDIBLES_raw_all/UVES.2017-04-28T12_12_05.028.fits
577,UVES.2017-04-29T17_15_27.558.fits,564,57872.719068957,EDIBLES_raw_all/UVES.2017-04-29T17_15_27.558.fits
578,UVES.2017-05-02T11_50_15.982.fits,564,57875.493240532,EDIBLES_raw_all/UVES.2017-05-02T11_50_15.982.fits
579,UVES.2017-05-05T12_38_25.543.fits,564,57878.526684524,EDIBLES_raw_all/UVES.2017-05-05T12_38_25.543.fits
580,UVES.2017-05-07T11_36_23.481.fits,564,57880.483605103,EDIBLES_raw_all/UVES.2017-05-07T11_36_23.481.fits
581,UVES.2017-06-15T13_03_09.800.fits,564,57919.543863435,EDIBLES_raw_all/UVES.2017-06-15T13_03_09.800.fits
582,UVES.2017-06-16T12_32_55.289.fits,564,57920.522862144,EDIBLES_raw_all/UVES.2017-06-16T12_32_55.289.fits
583,UVES.2017-06-30T12_29_02.546.fits,564,57934.520168357,EDIBLES_raw_all/UVES.2017-06-30T12_29_02.546.fits
584,UVES.2017-07-01T12_05_54.948.fits,564,57935.504108204,EDIBLES_raw_all/UVES.2017-07-01T12_05_54.948.fits
585,UVES.2017-07-19T12_37_30.213.fits,564,57953.526044131,EDIBLES_raw_all/UVES.2017-07-19T12_37_30.213.fits
586,UVES.2017-07-21T12_35_25.466.fits,564,57955.524600296,EDIBLES_raw_all/UVES.2017-07-21T12_35_25.466.fits
587,UVES.2017-08-04T14_06_46.036.fits,564,57969.588032818,EDIBLES_raw_all/UVES.2017-08-04T14_06_46.036.fits
588,UVES.2017-08-09T15_48_10.089.fits,564,57974.658450103,EDIBLES_raw_all/UVES.2017-08-09T15_48_10.089.fits
589,UVES.2017-08-24T13_57_21.552.fits,564,57989.581499437,EDIBLES_raw_all/UVES.2017-08-24T13_57_21.552.fits
590,UVES.2017-08-25T16_07_05.157.fits,564,57990.671587464,EDIBLES_raw_all/UVES.2017-08-25T16_07_05.157.fits
591,UVES.2017-08-27T11_49_26.502.fits,564,57992.492667847,EDIBLES_raw_all/UVES.2017-08-27T11_49_26.502.fits
592,UVES.2017-09-22T11_23_20.405.fits,564,58018.474541716,EDIBLES_raw_all/UVES.2017-09-22T11_23_20.405.fits
593,UVES.2017-09-22T12_50_41.636.fits,564,58018.535204121,EDIBLES_raw_all/UVES.2017-09-22T12_50_41.636.fits
594,UVES.2017-09-29T11_20_29.172.fits,564,58025.472559863,EDIBLES_raw_all/UVES.2017-09-29T11_20_29.172.fits
595,UVES.2017-10-01T11_32_30.139.fits,564,58027.480904387,EDIBLES_raw_all/UVES.2017-10-01T11_32_30.139.fits
596,UVES.2017-10-05T15_51_00.245.fits,564,58031.660419504,EDIBLES_raw_all/UVES.2017-10-05T15_51_00.245.fits
597,UVES.2017-12-18T14_06_53.438.fits,564,58105.588118503,EDIBLES_raw_all/UVES.2017-12-18T14_06_53.438.fits
598,UVES.2018-02-11T15_04_25.052.fits,564,58160.628067727,EDIBLES_raw_all/UVES.2018-02-11T15_04_25.052.fits
599,UVES.2018-02-14T14_30_50.672.fits,564,58163.604753152,EDIBLES_raw_all/UVES.2018-02-14T14_30_50.672.fits
600,UVES.2018-03-17T12_09_05.767.fits,564,58194.506316748,EDIBLES_raw_all/UVES.2018-03-17T12_09_05.767.fits
601,UVES.2018-03-18T11_47_41.715.fits,564,58195.491455037,EDIBLES_raw_all/UVES.2018-03-18T11_47_41.715.fits
602,UVES.2018-03-24T10_48_48.079.fits,564,58201.450556467,EDIBLES_raw_all/UVES.2018-03-24T10_48_48.079.fits
603,UVES.2018-03-25T11_46_56.018.fits,564,58202.490926142,EDIBLES_raw_all/UVES.2018-03-25T11_46_56.018.fits
604,UVES.2018-05-23T12_56_36.851.fits,564,58261.539315396,EDIBLES_raw_all/UVES.2018-05-23T12_56_36.851.fits
605,UVES.2018-05-27T13_27_26.326.fits,564,58265.560721372,EDIBLES_raw_all/UVES.2018-05-27T13_27_26.326.fits
606,UVES.2018-06-02T11_55_15.433.fits,564,58271.496706398,EDIBLES_raw_all/UVES.2018-06-02T11_55_15.433.fits
607,UVES.2018-06-19T14_31_27.352.fits,564,58288.605177688,EDIBLES_raw_all/UVES.2018-06-19T14_31_27.352.fits
608,UVES.2018-06-20T12_31_00.400.fits,564,58289.521532411,EDIBLES_raw_all/UVES.2018-06-20T12_31_00.400.fits
609,UVES.2018-06-21T13_20_01.724.fits,564,58290.555575513,EDIBLES_raw_all/UVES.2018-06-21T13_20_01.724.fits
610,UVES.2018-06-27T12_24_28.365.fits,564,58296.516994964,EDIBLES_raw_all/UVES.2018-06-27T12_24_28.365.fits
611,UVES.2018-06-29T12_52_18.320.fits,564,58298.536323151,EDIBLES_raw_all/UVES.2018-06-29T12_52_18.320.fits
612,UVES.2018-07-13T14_40_51.751.fits,564,58312.611710083,EDIBLES_raw_all/UVES.2018-07-13T14_40_51.751.fits
613,UVES.2018-07-17T12_50_48.886.fits,564,58316.535288031,EDIBLES_raw_all/UVES.2018-07-17T12_50_48.886.fits
614,UVES.2018-07-18T12_55_51.105.fits,564,58317.538785944,EDIBLES_raw_all/UVES.2018-07-18T12_55_51.105.fits
615,UVES.2018-07-31T12_38_23.711.fits,564,58330.526663315,EDIBLES_raw_all/UVES.2018-07-31T12_38_23.711.fits
616,UVES.2018-08-01T10_55_54.974.fits,564,58331.455497379,EDIBLES_raw_all/UVES.2018-08-01T10_55_54.974.fits
617,UVES.2018-08-08T12_08_22.939.fits,564,58338.505821046,EDIBLES_raw_all/UVES.2018-08-08T12_08_22.939.fits
618,UVES.2018-08-08T14_35_29.479.fits,564,58338.607980081,EDIBLES_raw_all/UVES.2018-08-08T14_35_29.479.fits
619,UVES.2018-08-29T12_42_24.000.fits,564,58359.529444437,EDIBLES_raw_all/UVES.2018-08-29T12_42_24.000.fits
620,UVES.2018-08-30T20_22_22.767.fits,564,58360.848874617,EDIBLES_raw_all/UVES.2018-08-30T20_22_22.767.fits
621,UVES.2018-09-01T12_03_06.421.fits,564,58362.502157655,EDIBLES_raw_all/UVES.2018-09-01T12_03_06.421.fits
622,UVES.2018-09-02T12_45_11.691.fits,564,58363.531385307,EDIBLES_raw_all/UVES.2018-09-02T12_45_11.691.fits
623,UVES.2018-09-05T11_52_44.124.fits,564,58366.494955137,EDIBLES_raw_all/UVES.2018-09-05T11_52_44.124.fits
624,UVES.2018-09-07T12_13_21.403.fits,564,58368.509275496,EDIBLES_raw_all/UVES.2018-09-07T12_13_21.403.fits
625,UVES.2018-09-11T13_01_40.110.fits,564,58372.542825345,EDIBLES_raw_all/UVES.2018-09-11T13_01_40.110.fits
626,UVES.2018-09-12T13_00_23.485.fits,564,58373.541938484,EDIBLES_raw_all/UVES.2018-09-12T13_00_23.485.fits
627,UVES.2018-10-06T10_27_02.694.fits,564,58397.435447846,EDIBLES_raw_all/UVES.2018-10-06T10_27_02.694.fits
628,UVES.2018-10-10T11_21_00.550.fits,564,58401.472923032,EDIBLES_raw_all/UVES.2018-10-10T11_21_00.550.fits
629,UVES.2019-01-01T10_54_09.267.fits,564,58484.454273919,calib_raw/UVES.2019-01-01T10_54_09.267.fits
630,UVES.2019-01-01T10_54_09.267.fits,564,58484.454273919,EDIBLES_raw_all/UVES.2019-01-01T10_54_09.267.fits
631,UVES.2019-01-05T10_00_25.551.fits,564,58488.416962401,EDIBLES_raw_all/UVES.2019-01-05T10_00_25.551.fits
632,UVES.2019-01-30T10_09_26.990.fits,564,58513.423229055,EDIBLES_raw_all/UVES.2019-01-30T10_09_26.990.fits
633,UVES.2019-02-03T14_11_21.106.fits,564,58517.591216499,calib_raw/UVES.2019-02-03T14_11_21.106.fits
634,UVES.2019-02-03T14_11_21.106.fits,564,58517.591216499,EDIBLES_raw_all/UVES.2019-02-03T14_11_21.106.fits
635,UVES.2019-02-12T11_40_45.535.fits,564,58526.486638138,calib_raw/UVES.2019-02-12T11_40_45.535.fits
636,UVES.2019-02-12T11_40_45.535.fits,564,58526.486638138,EDIBLES_raw_all/UVES.2019-02-12T11_40_45.535.fits
637,UVES.2019-02-13T12_18_26.961.fits,564,58527.512812049,EDIBLES_raw_all/UVES.2019-02-13T12_18_26.961.fits
638,UVES.2019-07-07T12_11_18.661.fits,564,58671.507854871,calib_raw/UVES.2019-07-07T12_11_18.661.fits
639,UVES.2014-09-15T12_28_10.062.fits,860,56915.519560896,EDIBLES_raw_all/UVES.2014-09-15T12_28_10.062.fits
640,UVES.2014-09-17T11_04_16.019.fits,860,56917.461296521,EDIBLES_raw_all/UVES.2014-09-17T11_04_16.019.fits
641,UVES.2014-09-19T10_52_08.111.fits,860,56919.452871664,EDIBLES_raw_all/UVES.2014-09-19T10_52_08.111.fits
642,UVES.2014-09-23T12_21_17.601.fits,860,56923.514787054,EDIBLES_raw_all/UVES.2014-09-23T12_21_17.601.fits
643,UVES.2014-09-24T12_55_00.232.fits,860,56924.53819713,EDIBLES_raw_all/UVES.2014-09-24T12_55_00.232.fits
644,UVES.2014-09-26T13_16_13.924.fits,860,56926.552938941,EDIBLES_raw_all/UVES.2014-09-26T13_16_13.924.fits
645,UVES.2014-09-30T14_27_05.834.fits,860,56930.602150861,EDIBLES_raw_all/UVES.2014-09-30T14_27_05.834.fits
646,UVES.2014-10-01T11_56_27.480.fits,860,56931.497540276,EDIBLES_raw_all/UVES.2014-10-01T11_56_27.480.fits
647,UVES.2014-10-06T14_02_54.675.fits,860,56936.585355035,EDIBLES_raw_all/UVES.2014-10-06T14_02_54.675.fits
648,UVES.2014-10-08T12_08_16.203.fits,860,56938.505743092,EDIBLES_raw_all/UVES.2014-10-08T12_08_16.203.fits
649,UVES.2014-10-10T11_49_04.339.fits,860,56940.492411335,EDIBLES_raw_all/UVES.2014-10-10T11_49_04.339.fits
650,UVES.2014-10-15T12_23_47.168.fits,860,56945.51651815,EDIBLES_raw_all/UVES.2014-10-15T12_23_47.168.fits
651,UVES.2014-10-28T11_47_35.887.fits,860,56958.491387581,EDIBLES_raw_all/UVES.2014-10-28T11_47_35.887.fits
652,UVES.2014-10-29T12_08_01.729.fits,860,56959.505575567,EDIBLES_raw_all/UVES.2014-10-29T12_08_01.729.fits
653,UVES.2014-11-16T11_10_58.150.fits,860,56977.465950808,EDIBLES_raw_all/UVES.2014-11-16T11_10_58.150.fits
654,UVES.2014-12-10T10_10_36.722.fits,860,57001.424036138,EDIBLES_raw_all/UVES.2014-12-10T10_10_36.722.fits
655,UVES.2014-12-14T12_16_34.480.fits,860,57005.511510189,EDIBLES_raw_all/UVES.2014-12-14T12_16_34.480.fits
656,UVES.2014-12-17T11_12_13.613.fits,860,57008.46682422,EDIBLES_raw_all/UVES.2014-12-17T11_12_13.613.fits
657,UVES.2014-12-21T12_41_06.359.fits,860,57012.528545819,EDIBLES_raw_all/UVES.2014-12-21T12_41_06.359.fits
658,UVES.2015-01-28T10_57_59.198.fits,860,57050.456935156,EDIBLES_raw_all/UVES.2015-01-28T10_57_59.198.fits
659,UVES.2015-01-30T07_50_26.037.fits,860,57052.326690238,EDIBLES_raw_all/UVES.2015-01-30T07_50_26.037.fits
660,UVES.2015-02-12T13_25_32.856.fits,860,57065.559408048,EDIBLES_raw_all/UVES.2015-02-12T13_25_32.856.fits
661,UVES.2015-02-18T12_02_15.803.fits,860,57071.501571789,EDIBLES_raw_all/UVES.2015-02-18T12_02_15.803.fits
662,UVES.2015-02-19T11_16_03.897.fits,860,57072.469489546,EDIBLES_raw_all/UVES.2015-02-19T11_16_03.897.fits
663,UVES.2015-02-25T11_53_40.019.fits,860,57078.495602066,EDIBLES_raw_all/UVES.2015-02-25T11_53_40.019.fits
664,UVES.2015-02-27T11_37_34.183.fits,860,57080.484423405,EDIBLES_raw_all/UVES.2015-02-27T11_37_34.183.fits
665,UVES.2015-03-18T12_42_49.365.fits,860,57099.529738024,EDIBLES_raw_all/UVES.2015-03-18T12_42_49.365.fits
666,UVES.2015-03-18T13_31_00.368.fits,860,57099.563198695,EDIBLES_raw_all/UVES.2015-03-18T13_31_00.368.fits
667,UVES.2015-04-16T12_40_47.782.fits,860,57128.528330814,calib_raw/UVES.2015-04-16T12_40_47.782.fits
668,UVES.2015-05-15T14_52_45.646.fits,860,57157.619972745,calib_raw/UVES.2015-05-15T14_52_45.646.fits
669,UVES.2015-05-18T13_14_28.033.fits,860,57160.551713347,calib_raw/UVES.2015-05-18T13_14_28.033.fits
670,UVES.2015-05-28T12_45_28.935.fits,860,57170.531584899,EDIBLES_raw_all/UVES.2015-05-28T12_45_28.935.fits
671,UVES.2015-05-31T12_08_12.810.fits,860,57173.50570382,calib_raw/UVES.2015-05-31T12_08_12.810.fits
672,UVES.2015-05-31T12_08_12.810.fits,860,57173.50570382,EDIBLES_raw_all/UVES.2015-05-31T12_08_12.810.fits
673,UVES.2015-06-19T15_04_10.661.fits,860,57192.627901168,calib_raw/UVES.2015-06-19T15_04_10.661.fits
674,UVES.2015-06-25T14_22_11.724.fits,860,57198.598746814,EDIBLES_raw_all/UVES.2015-06-25T14_22_11.724.fits
675,UVES.2015-06-28T10_44_50.222.fits,860,57201.447803485,EDIBLES_raw_all/UVES.2015-06-28T10_44_50.222.fits
676,UVES.2015-07-01T12_22_03.394.fits,860,57204.515317059,calib_raw/UVES.2015-07-01T12_22_03.394.fits
677,UVES.2015-07-01T12_22_03.394.fits,860,57204.515317059,EDIBLES_raw_all/UVES.2015-07-01T12_22_03.394.fits
678,UVES.2015-07-02T19_13_49.528.fits,860,57205.801267691,EDIBLES_raw_all/UVES.2015-07-02T19_13_49.528.fits
679,UVES.2015-07-13T13_44_30.685.fits,860,57216.572577366,calib_raw/UVES.2015-07-13T13_44_30.685.fits
680,UVES.2015-07-16T13_05_50.099.fits,860,57219.545718736,EDIBLES_raw_all/UVES.2015-07-16T13_05_50.099.fits
681,UVES.2015-07-20T14_42_06.301.fits,860,57223.612572933,calib_raw/UVES.2015-07-20T14_42_06.301.fits
682,UVES.2015-07-20T14_42_06.301.fits,860,57223.612572933,EDIBLES_raw_all/UVES.2015-07-20T14_42_06.301.fits
683,UVES.2015-07-23T13_30_10.321.fits,860,57226.562619458,EDIBLES_raw_all/UVES.2015-07-23T13_30_10.321.fits
684,UVES.2015-08-21T15_01_14.692.fits,860,57255.625864486,EDIBLES_raw_all/UVES.2015-08-21T15_01_14.692.fits
685,UVES.2015-08-23T13_09_15.564.fits,860,57257.548096809,EDIBLES_raw_all/UVES.2015-08-23T13_09_15.564.fits
686,UVES.2015-09-07T12_19_18.016.fits,860,57272.513402964,EDIBLES_raw_all/UVES.2015-09-07T12_19_18.016.fits
687,UVES.2015-09-12T12_17_44.184.fits,860,57277.512316949,EDIBLES_raw_all/UVES.2015-09-12T12_17_44.184.fits
688,UVES.2015-09-13T13_56_32.305.fits,860,57278.580929456,EDIBLES_raw_all/UVES.2015-09-13T13_56_32.305.fits
689,UVES.2015-09-27T11_42_39.945.fits,860,57292.487962325,EDIBLES_raw_all/UVES.2015-09-27T11_42_39.945.fits
690,UVES.2015-09-27T14_33_52.248.fits,860,57292.60685472,EDIBLES_raw_all/UVES.2015-09-27T14_33_52.248.fits
691,UVES.2015-10-01T11_29_54.977.fits,860,57296.479108534,EDIBLES_raw_all/UVES.2015-10-01T11_29_54.977.fits
692,UVES.2015-10-04T11_56_33.888.fits,860,57299.497614446,EDIBLES_raw_all/UVES.2015-10-04T11_56_33.888.fits
693,UVES.2015-11-21T11_34_45.174.fits,860,57347.482467285,EDIBLES_raw_all/UVES.2015-11-21T11_34_45.174.fits
694,UVES.2015-11-23T10_56_16.514.fits,860,57349.455746691,EDIBLES_raw_all/UVES.2015-11-23T10_56_16.514.fits
695,UVES.2015-11-30T11_19_12.426.fits,860,57356.471671599,calib_raw/UVES.2015-11-30T11_19_12.426.fits
696,UVES.2015-12-14T11_12_26.580.fits,860,57370.466974311,calib_raw/UVES.2015-12-14T11_12_26.580.fits
697,UVES.2015-12-21T11_12_03.044.fits,860,57377.466701897,calib_raw/UVES.2015-12-21T11_12_03.044.fits
698,UVES.2015-12-22T10_46_40.536.fits,860,57378.44908028,calib_raw/UVES.2015-12-22T10_46_40.536.fits
699,UVES.2015-12-26T16_45_04.841.fits,860,57382.697972697,calib_raw/UVES.2015-12-26T16_45_04.841.fits
700,UVES.2015-12-28T11_40_09.761.fits,860,57384.486224082,calib_raw/UVES.2015-12-28T11_40_09.761.fits
701,UVES.2016-01-04T11_34_10.824.fits,860,57391.482069724,calib_raw/UVES.2016-01-04T11_34_10.824.fits
702,UVES.2016-01-11T11_07_34.830.fits,860,57398.463597567,calib_raw/UVES.2016-01-11T11_07_34.830.fits
703,UVES.2016-01-12T11_25_55.741.fits,860,57399.476339605,calib_raw/UVES.2016-01-12T11_25_55.741.fits
704,UVES.2016-01-18T12_10_58.960.fits,860,57405.507626849,calib_raw/UVES.2016-01-18T12_10_58.960.fits
705,UVES.2016-01-25T12_21_39.952.fits,860,57412.515045739,calib_raw/UVES.2016-01-25T12_21_39.952.fits
706,UVES.2016-02-01T12_45_01.224.fits,860,57419.531264174,calib_raw/UVES.2016-02-01T12_45_01.224.fits
707,UVES.2016-02-08T12_42_40.109.fits,860,57426.529630887,calib_raw/UVES.2016-02-08T12_42_40.109.fits
708,UVES.2016-02-10T11_50_13.894.fits,860,57428.493216367,calib_raw/UVES.2016-02-10T11_50_13.894.fits
709,UVES.2016-02-15T12_20_45.252.fits,860,57433.514412641,calib_raw/UVES.2016-02-15T12_20_45.252.fits
710,UVES.2016-02-21T13_51_32.109.fits,860,57439.577454969,calib_raw/UVES.2016-02-21T13_51_32.109.fits
711,UVES.2016-02-21T13_51_32.109.fits,860,57439.577454969,EDIBLES_raw_all/UVES.2016-02-21T13_51_32.109.fits
712,UVES.2016-02-22T12_09_13.371.fits,860,57440.506404763,calib_raw/UVES.2016-02-22T12_09_13.371.fits
713,UVES.2016-02-22T12_09_13.371.fits,860,57440.506404763,EDIBLES_raw_all/UVES.2016-02-22T12_09_13.371.fits
714,UVES.2016-03-02T22_06_11.317.fits,860,57449.920964323,calib_raw/UVES.2016-03-02T22_06_11.317.fits
715,UVES.2016-03-17T12_29_56.090.fits,860,57464.520788084,EDIBLES_raw_all/UVES.2016-03-17T12_29_56.090.fits
716,UVES.2016-03-21T12_23_46.016.fits,860,57468.51650482,EDIBLES_raw_all/UVES.2016-03-21T12_23_46.016.fits
717,UVES.2016-03-23T14_52_55.226.fits,860,57470.620083642,EDIBLES_raw_all/UVES.2016-03-23T14_52_55.226.fits
718,UVES.2016-03-29T12_32_05.854.fits,860,57476.522289979,EDIBLES_raw_all/UVES.2016-03-29T12_32_05.854.fits
719,UVES.2016-04-04T12_29_05.478.fits,860,57482.520202288,EDIBLES_raw_all/UVES.2016-04-04T12_29_05.478.fits
720,UVES.2016-04-11T11_10_08.016.fits,860,57489.465370561,EDIBLES_raw_all/UVES.2016-04-11T11_10_08.016.fits
721,UVES.2016-04-11T12_57_45.228.fits,860,57489.540106814,EDIBLES_raw_all/UVES.2016-04-11T12_57_45.228.fits
722,UVES.2016-04-19T13_21_57.033.fits,860,57497.556910102,EDIBLES_raw_all/UVES.2016-04-19T13_21_57.033.fits
723,UVES.2016-04-25T12_48_53.594.fits,860,57503.53395363,EDIBLES_raw_all/UVES.2016-04-25T12_48_53.594.fits
724,UVES.2016-05-05T11_12_19.038.fits,860,57513.466887014,EDIBLES_raw_all/UVES.2016-05-05T11_12_19.038.fits
725,UVES.2016-05-09T11_52_07.424.fits,860,57517.494530367,EDIBLES_raw_all/UVES.2016-05-09T11_52_07.424.fits
726,UVES.2016-05-10T11_21_09.691.fits,860,57518.473028835,EDIBLES_raw_all/UVES.2016-05-10T11_21_09.691.fits
727,UVES.2016-06-12T13_28_24.220.fits,860,57551.561391434,EDIBLES_raw_all/UVES.2016-06-12T13_28_24.220.fits
728,UVES.2016-06-13T13_23_50.686.fits,860,57552.558225526,EDIBLES_raw_all/UVES.2016-06-13T13_23_50.686.fits
729,UVES.2016-06-16T13_03_25.440.fits,860,57555.544044445,EDIBLES_raw_all/UVES.2016-06-16T13_03_25.440.fits
730,UVES.2016-06-24T11_02_33.762.fits,860,57563.460112986,EDIBLES_raw_all/UVES.2016-06-24T11_02_33.762.fits
731,UVES.2016-06-27T12_45_18.637.fits,860,57566.531465712,EDIBLES_raw_all/UVES.2016-06-27T12_45_18.637.fits
732,UVES.2016-06-28T15_01_39.545.fits,860,57567.626152143,EDIBLES_raw_all/UVES.2016-06-28T15_01_39.545.fits
733,UVES.2016-07-24T12_37_13.817.fits,860,57593.525854355,EDIBLES_raw_all/UVES.2016-07-24T12_37_13.817.fits
734,UVES.2016-07-25T13_04_42.363.fits,860,57594.544934762,EDIBLES_raw_all/UVES.2016-07-25T13_04_42.363.fits
735,UVES.2016-07-28T13_32_15.038.fits,860,57597.564062938,EDIBLES_raw_all/UVES.2016-07-28T13_32_15.038.fits
736,UVES.2016-08-07T17_33_33.492.fits,860,57607.731637643,EDIBLES_raw_all/UVES.2016-08-07T17_33_33.492.fits
737,UVES.2016-08-08T13_21_38.364.fits,860,57608.556694026,EDIBLES_raw_all/UVES.2016-08-08T13_21_38.364.fits
738,UVES.2016-08-10T12_15_44.205.fits,860,57610.510928299,EDIBLES_raw_all/UVES.2016-08-10T12_15_44.205.fits
739,UVES.2016-08-13T13_03_05.981.fits,860,57613.543819226,EDIBLES_raw_all/UVES.2016-08-13T13_03_05.981.fits
740,UVES.2016-08-21T12_38_52.528.fits,860,57621.526996847,EDIBLES_raw_all/UVES.2016-08-21T12_38_52.528.fits
741,UVES.2016-08-22T13_25_00.164.fits,860,57622.55902968,EDIBLES_raw_all/UVES.2016-08-22T13_25_00.164.fits
