
OBJECT,RA,DEC,Program_ID,Instrument,Category,Type,Mode,Dataset ID,Release_Date,TPL ID,TPL START,Exptime,filter_lambda_min,filter_lambda_max,Filter,MJD-OBS,Airmass,DIMM Seeing at Start
HD 151804,16:51:33.59,-41:13:51.1,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-07-20T01:34:01.419,Jul 20 2016,UVES_dic1_obs_exp,2015-07-20T01:33:33,    18.001,,,"FREE,HER_5",57223.065294,1.044,0.86
HD149757,16:37:09.60,-10:34:02.5,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-07-20T02:55:01.383,Jul 20 2016,UVES_dic2_obs_exp,2015-07-20T02:54:27,     1.298,,,"FREE,OG590",57223.121544,1.100,0.96
HD149757,16:37:09.60,-10:34:02.5,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-07-20T02:56:00.217,Jul 20 2016,UVES_dic2_obs_exp,2015-07-20T02:54:27,     1.801,,,"FREE,HER_5",57223.122225,1.102,0.88
HD 151804,16:51:33.53,-41:13:48.6,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-07-20T04:05:04.726,Jul 20 2016,UVES_dic2_obs_exp,2015-07-20T03:48:55,    11.001,,,"FREE,HER_5",57223.170194,1.200,1.07
LAMBDA SCO,17:33:36.50,-37:06:15.2,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-07-21T00:31:27.270,Jul 21 2016,UVES_dic2_obs_exp,2015-07-21T00:21:26,     0.702,,,"FREE,HER_5",57224.021843,1.120,1.05
HD113904,13:08:07.23,-65:18:23.4,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-06-28T04:11:15.754,Jun 28 2016,UVES_dic2_obs_exp,2015-06-28T03:54:59,    20.001,,,"FREE,HER_5",57201.174488,1.985,-1.00
HD  80558,09:18:42.29,-51:33:38.3,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-06-30T23:47:14.239,Jun 30 2016,UVES_dic2_obs_exp,2015-06-30T23:25:58,    19.998,,,"FREE,OG590",57203.991137,1.774,-1.00
HD  80558,09:18:42.29,-51:33:38.3,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-06-30T23:42:10.321,Jun 30 2016,UVES_dic2_obs_exp,2015-06-30T23:25:58,    50.001,,,"FREE,HER_5",57203.987619,1.738,-1.00
HD  36695,05:33:31.45,-01:09:22.5,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-08-22T09:41:31.665,Aug 22 2016,UVES_dic1_obs_exp,2015-08-22T09:15:19,    23.998,,,"FREE,SHP700",57256.403839,1.383,1.10
HD 151804,16:51:33.59,-41:13:51.1,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-07-20T01:33:57.451,Jul 20 2016,UVES_dic1_obs_exp,2015-07-20T01:33:33,    17.998,,,"FREE,SHP700",57223.065248,1.044,0.86
HD149757,16:37:09.60,-10:34:02.5,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-07-20T02:55:10.203,Jul 20 2016,UVES_dic2_obs_exp,2015-07-20T02:54:27,     1.802,,,"FREE,HER_5",57223.121646,1.100,0.96
HD 151804,16:51:33.53,-41:13:48.6,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-07-20T04:05:19.070,Jul 20 2016,UVES_dic2_obs_exp,2015-07-20T03:48:55,    23.998,,,"FREE,OG590",57223.170360,1.201,1.07
HD 151804,16:51:33.53,-41:13:48.6,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-07-20T04:08:01.590,Jul 20 2016,UVES_dic2_obs_exp,2015-07-20T03:48:55,    11.001,,,"FREE,HER_5",57223.172241,1.208,1.12
HD  36695,05:33:31.45,-01:09:22.5,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-08-22T09:37:46.926,Aug 22 2016,UVES_dic1_obs_exp,2015-08-22T09:15:19,    23.998,,,"FREE,SHP700",57256.401238,1.401,1.12
HD 151804,16:51:33.59,-41:13:51.1,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-07-20T01:36:13.983,Jul 20 2016,UVES_dic1_obs_exp,2015-07-20T01:33:33,    17.998,,,"FREE,SHP700",57223.066829,1.044,0.90
HD 151804,16:51:33.59,-41:13:51.1,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-07-20T01:35:06.857,Jul 20 2016,UVES_dic1_obs_exp,2015-07-20T01:33:33,    17.998,,,"FREE,SHP700",57223.066052,1.044,0.90
HD113904,13:08:07.23,-65:18:23.4,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-06-28T04:16:57.031,Jun 28 2016,UVES_dic2_obs_exp,2015-06-28T03:54:59,    20.001,,,"FREE,HER_5",57201.178438,2.021,-1.00
HD  80558,09:18:42.29,-51:33:38.3,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-06-30T23:48:41.752,Jun 30 2016,UVES_dic2_obs_exp,2015-06-30T23:25:58,    50.001,,,"FREE,HER_5",57203.992150,1.783,-1.00
HD  80558,09:18:42.29,-51:33:38.3,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-06-30T23:48:23.455,Jun 30 2016,UVES_dic2_obs_exp,2015-06-30T23:25:58,    19.998,,,"FREE,OG590",57203.991938,1.782,-1.00
HD  36695,05:33:31.46,-01:09:21.9,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-08-22T09:02:21.953,Aug 22 2016,UVES_dic2_obs_exp,2015-08-22T08:48:42,     9.998,,,"FREE,OG590",57256.376643,1.621,0.86
HD  36695,05:33:31.46,-01:09:21.9,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-08-22T09:06:30.055,Aug 22 2016,UVES_dic2_obs_exp,2015-08-22T08:48:42,     9.998,,,"FREE,OG590",57256.379515,1.590,0.88
HD 151804,16:51:33.59,-41:13:51.1,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-07-20T01:35:07.143,Jul 20 2016,UVES_dic1_obs_exp,2015-07-20T01:33:33,    18.001,,,"FREE,HER_5",57223.066055,1.044,0.90
HD 143275,16:00:19.91,-22:37:19.4,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-07-20T04:45:58.305,Jul 20 2016,UVES_dic1_obs_exp,2015-07-20T04:23:49,     1.000,,,"FREE,HER_5",57223.198591,1.662,0.87
LAMBDA SCO,17:33:36.50,-37:06:15.2,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-07-21T00:29:16.478,Jul 21 2016,UVES_dic2_obs_exp,2015-07-21T00:21:26,     0.698,,,"FREE,OG590",57224.020330,1.124,1.14
LAMBDA SCO,17:33:36.50,-37:06:15.2,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-07-21T00:28:20.963,Jul 21 2016,UVES_dic2_obs_exp,2015-07-21T00:21:26,     0.698,,,"FREE,OG590",57224.019687,1.126,1.12
LAMBDA SCO,17:33:36.50,-37:06:15.2,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-07-21T00:34:42.235,Jul 21 2016,UVES_dic2_obs_exp,2015-07-21T00:21:26,     0.701,,,"FREE,HER_5",57224.024100,1.114,1.30
HD170740,18:31:25.74,-10:47:46.5,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-06-26T02:26:04.060,Jun 26 2016,UVES_dic2_obs_exp,2015-06-26T02:05:07,    30.002,,,"FREE,HER_5",57199.101436,1.280,-1.00
HD 133518,15:06:56.14,-52:01:48.8,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-06-30T01:01:52.541,Jun 30 2016,UVES_dic1_obs_exp,2015-06-30T01:01:34,    69.998,,,"FREE,SHP700",57203.042969,1.129,2.30
HD 157246,17:25:23.84,-56:22:41.7,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-07-20T02:14:37.116,Jul 20 2016,UVES_dic1_obs_exp,2015-07-20T02:11:26,     3.001,,,"FREE,HER_5",57223.093485,1.176,0.88
HD 143275,16:00:19.91,-22:37:19.4,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-07-20T04:45:09.530,Jul 20 2016,UVES_dic1_obs_exp,2015-07-20T04:23:49,     1.000,,,"FREE,HER_5",57223.198027,1.656,0.88
HD 143275,16:00:19.91,-22:37:19.4,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-07-20T04:44:18.577,Jul 20 2016,UVES_dic1_obs_exp,2015-07-20T04:23:49,     1.000,,,"FREE,HER_5",57223.197437,1.649,0.92
HD147165,16:21:11.29,-25:35:35.4,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-05-31T01:36:06.013,Jun  2 2016,UVES_dic2_obs_exp,2015-05-31T01:27:52,     1.298,,,"FREE,OG590",57173.066736,1.293,-1.00
HD147165,16:21:11.29,-25:35:35.4,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-05-31T01:33:33.768,Jun  2 2016,UVES_dic2_obs_exp,2015-05-31T01:27:52,     1.298,,,"FREE,OG590",57173.064974,1.304,-1.00
HD147165,16:21:11.28,-25:35:35.3,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-05-31T01:11:17.047,Jun  2 2016,UVES_dic1_obs_exp,2015-05-31T00:57:53,     3.001,,,"FREE,HER_5",57173.049503,1.412,0.81
HD170740,18:31:25.73,-10:47:46.5,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-04-24T09:20:53.210,Apr 24 2016,UVES_dic1_obs_exp,2015-04-24T09:04:55,    60.001,,,"FREE,HER_5",57136.389505,1.032,1.55
HD 157246,17:25:23.84,-56:22:41.7,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-07-20T02:15:28.140,Jul 20 2016,UVES_dic1_obs_exp,2015-07-20T02:11:26,     3.001,,,"FREE,HER_5",57223.094076,1.176,0.88
LAMBDA SCO,17:33:36.50,-37:06:15.2,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-07-21T00:35:30.969,Jul 21 2016,UVES_dic2_obs_exp,2015-07-21T00:21:26,     0.701,,,"FREE,HER_5",57224.024664,1.113,1.30
HD147165,16:21:11.28,-25:35:35.3,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-05-31T01:20:38.615,Jun  2 2016,UVES_dic1_obs_exp,2015-05-31T00:57:53,     3.001,,,"FREE,HER_5",57173.056002,1.363,-1.00
HD147165,16:21:11.29,-25:35:35.4,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-05-31T01:42:09.127,Jun  2 2016,UVES_dic2_obs_exp,2015-05-31T01:27:52,     1.298,,,"FREE,OG590",57173.070939,1.269,0.86
HD170740,18:31:25.74,-10:47:46.5,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-06-26T02:25:53.753,Jun 26 2016,UVES_dic2_obs_exp,2015-06-26T02:05:07,    17.998,,,"FREE,OG590",57199.101317,1.281,-1.00
HD 157246,17:25:23.84,-56:22:41.7,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-07-20T02:12:54.839,Jul 20 2016,UVES_dic1_obs_exp,2015-07-20T02:11:26,     4.998,,,"FREE,SHP700",57223.092301,1.176,0.91
HD 143275,16:00:19.91,-22:37:19.4,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-07-20T04:42:38.419,Jul 20 2016,UVES_dic1_obs_exp,2015-07-20T04:23:49,     1.002,,,"FREE,HER_5",57223.196278,1.634,0.95
LAMBDA SCO,17:33:36.50,-37:06:15.2,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-07-21T00:33:27.860,Jul 21 2016,UVES_dic2_obs_exp,2015-07-21T00:21:26,     0.698,,,"FREE,OG590",57224.023239,1.116,1.14
LAMBDA SCO,17:33:36.50,-37:06:15.2,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-07-21T00:36:19.832,Jul 21 2016,UVES_dic2_obs_exp,2015-07-21T00:21:26,     0.701,,,"FREE,HER_5",57224.025230,1.111,1.30
HD147165,16:21:11.28,-25:35:35.3,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-05-31T01:18:30.131,Jun  2 2016,UVES_dic1_obs_exp,2015-05-31T00:57:53,     2.498,,,"FREE,SHP700",57173.054515,1.373,-1.00
HD 133518,15:06:56.14,-52:01:48.8,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-06-30T01:05:51.252,Jun 30 2016,UVES_dic1_obs_exp,2015-06-30T01:01:34,    69.998,,,"FREE,SHP700",57203.045732,1.128,2.61
HD  36695,05:33:31.45,-01:09:22.5,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-08-22T09:40:13.109,Aug 22 2016,UVES_dic1_obs_exp,2015-08-22T09:15:19,    23.998,,,"FREE,SHP700",57256.402929,1.389,1.21
HD170740,18:31:25.73,-10:47:46.5,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-04-24T09:24:42.463,Apr 24 2016,UVES_dic1_obs_exp,2015-04-24T09:04:55,    35.000,,,"FREE,SHP700",57136.392158,1.033,1.47
HD 143275,16:00:19.91,-22:37:19.4,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-07-20T04:43:58.187,Jul 20 2016,UVES_dic1_obs_exp,2015-07-20T04:23:49,     1.498,,,"FREE,SHP700",57223.197201,1.646,0.92
LAMBDA SCO,17:33:36.50,-37:06:15.2,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-07-21T00:33:04.867,Jul 21 2016,UVES_dic2_obs_exp,2015-07-21T00:21:26,     0.702,,,"FREE,HER_5",57224.022973,1.117,1.20
LAMBDA SCO,17:33:36.50,-37:06:15.2,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-07-21T00:35:57.742,Jul 21 2016,UVES_dic2_obs_exp,2015-07-21T00:21:26,     0.698,,,"FREE,OG590",57224.024974,1.112,1.30
LAMBDA SCO,17:33:36.50,-37:06:15.2,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-07-21T00:32:37.916,Jul 21 2016,UVES_dic2_obs_exp,2015-07-21T00:21:26,     0.698,,,"FREE,OG590",57224.022661,1.118,1.20
HD147165,16:21:11.28,-25:35:35.3,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-05-31T01:09:42.281,Jun  2 2016,UVES_dic1_obs_exp,2015-05-31T00:57:53,     2.498,,,"FREE,SHP700",57173.048406,1.420,0.81
HD170740,18:31:25.74,-10:47:46.5,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-06-26T02:28:10.525,Jun 26 2016,UVES_dic2_obs_exp,2015-06-26T02:05:07,    17.998,,,"FREE,OG590",57199.102900,1.272,-1.00
HD 133518,15:06:56.14,-52:01:48.8,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-06-30T01:07:09.442,Jun 30 2016,UVES_dic1_obs_exp,2015-06-30T01:01:34,    55.001,,,"FREE,HER_5",57203.046637,1.128,2.43
HD 133518,15:06:56.14,-52:01:48.8,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-06-30T01:05:26.363,Jun 30 2016,UVES_dic1_obs_exp,2015-06-30T01:01:34,    55.001,,,"FREE,HER_5",57203.045444,1.128,2.17
HD 143275,16:00:19.91,-22:37:19.4,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-07-20T04:43:07.573,Jul 20 2016,UVES_dic1_obs_exp,2015-07-20T04:23:49,     1.498,,,"FREE,SHP700",57223.196615,1.639,0.95
HD 143275,16:00:19.91,-22:37:19.4,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-07-20T04:48:24.926,Jul 20 2016,UVES_dic1_obs_exp,2015-07-20T04:23:49,     1.000,,,"FREE,HER_5",57223.200288,1.683,0.78
LAMBDA SCO,17:33:36.50,-37:06:15.2,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-07-21T00:40:23.202,Jul 21 2016,UVES_dic2_obs_exp,2015-07-21T00:21:26,     0.702,,,"FREE,HER_5",57224.028046,1.104,1.10
HD 133518,15:06:56.14,-52:01:48.8,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-06-30T01:03:51.781,Jun 30 2016,UVES_dic1_obs_exp,2015-06-30T01:01:34,    69.998,,,"FREE,SHP700",57203.044349,1.128,2.34
HD  36695,05:33:31.45,-01:09:22.5,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-08-22T09:43:57.888,Aug 22 2016,UVES_dic1_obs_exp,2015-08-22T09:15:19,    23.998,,,"FREE,SHP700",57256.405531,1.372,1.15
HD147165,16:21:11.28,-25:35:35.3,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-05-31T01:08:50.816,Jun  2 2016,UVES_dic1_obs_exp,2015-05-31T00:57:53,     2.498,,,"FREE,SHP700",57173.047810,1.425,0.81
HD 41117,06:03:55.19,+20:08:18.7,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-09-27T08:44:04.114,Sep 27 2016,UVES_dic2_obs_exp,2015-09-27T08:39:39,    40.001,,,"FREE,HER_5",57292.363937,1.582,2.20
HD 133518,15:06:56.14,-52:01:48.8,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-06-30T01:03:43.306,Jun 30 2016,UVES_dic1_obs_exp,2015-06-30T01:01:34,    55.001,,,"FREE,HER_5",57203.044251,1.128,2.34
HD 133518,15:06:56.14,-52:01:48.8,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-06-30T01:39:55.646,Jun 30 2016,UVES_dic1_obs_exp,2015-06-30T01:27:48,    69.998,,,"FREE,SHP700",57203.069394,1.130,2.06
HD170740,18:31:25.73,-10:47:46.5,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-04-24T09:24:29.780,Apr 24 2016,UVES_dic1_obs_exp,2015-04-24T09:04:55,    60.001,,,"FREE,HER_5",57136.392011,1.033,1.47
HD 157246,17:25:23.84,-56:22:41.7,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-07-20T02:18:26.267,Jul 20 2016,UVES_dic1_obs_exp,2015-07-20T02:11:26,     4.998,,,"FREE,SHP700",57223.096137,1.176,0.97
HD 157246,17:25:23.84,-56:22:41.7,194.C-0833(C),UVES,SCIENCE,"OBJECT,POINT",ECHELLE,UVES.2015-07-20T02:17:09.997,Jul 20 2016,UVES_dic1_obs_exp,2015-07-20T02:11:26,     3.001,,,"FREE,HER_5",57223.095255,1.176,0.89
