,name,wave,ESO DPR TYPE,DATE-OBS,MJD-OBS,flat_bin
1808,UVES.2015-06-12T13:04:45.349.fits,564.0,"LAMP,FLAT",2015-06-12T13:04:45.349,57185.544969321,2
1709,UVES.2015-06-12T13:06:25.379.fits,564.0,"LAMP,FLAT",2015-06-12T13:06:25.378,57185.546127072,2
527,UVES.2015-06-12T13:08:06.399.fits,564.0,"LAMP,FLAT",2015-06-12T13:08:06.398,57185.547296282,2
407,UVES.2015-06-12T13:09:46.268.fits,564.0,"LAMP,FLAT",2015-06-12T13:09:46.268,57185.548452182,2
4542,UVES.2015-06-18T12:16:28.407.fits,564.0,"LAMP,ORDERDEF",2015-06-18T12:16:28.407,57191.511439897,2
1963,UVES.2015-06-18T12:18:03.766.fits,564.0,"LAMP,FMTCHK",2015-06-18T12:18:03.766,57191.512543592,2
5927,UVES.2015-06-18T13:44:40.199.fits,564.0,"LAMP,FMTCHK",2015-06-18T13:44:40.199,57191.572687489,2
101,UVES.2015-06-18T13:46:56.102.fits,564.0,"LAMP,ORDERDEF",2015-06-18T13:46:56.102,57191.574260443,2
4250,UVES.2015-06-18T13:48:35.351.fits,564.0,"LAMP,FLAT",2015-06-18T13:48:35.351,57191.575409164,2
3217,UVES.2015-06-18T13:50:15.861.fits,564.0,"LAMP,FLAT",2015-06-18T13:50:15.861,57191.576572471,2
989,UVES.2015-06-18T13:51:55.971.fits,564.0,"LAMP,FLAT",2015-06-18T13:51:55.971,57191.577731147,2
129,UVES.2015-06-18T13:53:36.811.fits,564.0,"LAMP,FLAT",2015-06-18T13:53:36.810,57191.578898274,2
6003,UVES.2015-06-18T13:55:16.861.fits,564.0,"LAMP,FLAT",2015-06-18T13:55:16.860,57191.580056257,2
4328,UVES.2015-06-27T12:19:59.159.fits,564.0,"LAMP,FLAT",2015-06-27T12:19:59.159,57200.51387916,2
763,UVES.2015-06-27T12:21:39.308.fits,564.0,"LAMP,FLAT",2015-06-27T12:21:39.308,57200.51503829,2
5535,UVES.2015-06-27T12:23:19.147.fits,564.0,"LAMP,FLAT",2015-06-27T12:23:19.146,57200.516193831,2
3128,UVES.2015-06-27T12:24:59.206.fits,564.0,"LAMP,FLAT",2015-06-27T12:24:59.205,57200.517351918,2
387,UVES.2015-06-27T12:26:40.004.fits,564.0,"LAMP,FLAT",2015-06-27T12:26:40.004,57200.518518574,2
2231,UVES.2015-06-28T21:56:43.335.fits,564.0,"LAMP,FLAT",2015-06-28T21:56:43.335,57201.914390454,2
5223,UVES.2015-06-28T21:58:24.484.fits,564.0,"LAMP,FLAT",2015-06-28T21:58:24.483,57201.915561157,2
533,UVES.2015-06-28T22:00:06.323.fits,564.0,"LAMP,FLAT",2015-06-28T22:00:06.323,57201.916739854,2
5816,UVES.2015-06-28T22:01:47.732.fits,564.0,"LAMP,FLAT",2015-06-28T22:01:47.731,57201.917913563,2
152,UVES.2015-06-28T22:03:29.061.fits,564.0,"LAMP,FLAT",2015-06-28T22:03:29.060,57201.919086352,2
5704,UVES.2015-06-28T22:05:10.250.fits,564.0,"LAMP,FLAT",2015-06-28T22:05:10.249,57201.92025752,2
689,UVES.2015-06-28T22:06:51.378.fits,564.0,"LAMP,FLAT",2015-06-28T22:06:51.378,57201.921427993,2
2409,UVES.2015-06-28T22:08:32.478.fits,564.0,"LAMP,FLAT",2015-06-28T22:08:32.477,57201.922598119,2
5016,UVES.2015-06-28T22:10:13.446.fits,564.0,"LAMP,FLAT",2015-06-28T22:10:13.446,57201.923766741,2
1819,UVES.2015-06-28T22:11:54.736.fits,564.0,"LAMP,FLAT",2015-06-28T22:11:54.735,57201.924939066,2
3135,UVES.2015-06-30T12:52:47.104.fits,564.0,"LAMP,FMTCHK",2015-06-30T12:52:47.103,57203.536656295,2
949,UVES.2015-06-30T12:56:31.523.fits,564.0,"LAMP,ORDERDEF",2015-06-30T12:56:31.523,57203.539253741,2
5258,UVES.2015-06-30T13:04:46.036.fits,564.0,"LAMP,FLAT",2015-06-30T13:04:46.035,57203.544977266,2
1550,UVES.2015-06-30T13:06:26.324.fits,564.0,"LAMP,FLAT",2015-06-30T13:06:26.324,57203.546138014,2
2816,UVES.2015-06-30T13:08:06.693.fits,564.0,"LAMP,FLAT",2015-06-30T13:08:06.693,57203.547299688,2
2183,UVES.2015-06-30T13:09:46.922.fits,564.0,"LAMP,FLAT",2015-06-30T13:09:46.921,57203.548459742,2
2076,UVES.2015-06-30T13:11:27.151.fits,564.0,"LAMP,FLAT",2015-06-30T13:11:27.150,57203.549619796,2
6113,UVES.2015-07-20T13:14:22.037.fits,564.0,"LAMP,FMTCHK",2015-07-20T13:14:22.037,57223.551643949,2
2366,UVES.2015-07-20T13:18:02.656.fits,564.0,"LAMP,ORDERDEF",2015-07-20T13:18:02.656,57223.554197409,2
2970,UVES.2015-07-20T13:21:08.383.fits,564.0,"LAMP,FLAT",2015-07-20T13:21:08.382,57223.556347015,2
3664,UVES.2015-07-20T13:22:48.491.fits,564.0,"LAMP,FLAT",2015-07-20T13:22:48.490,57223.55750568,2
5119,UVES.2015-07-20T13:24:28.869.fits,564.0,"LAMP,FLAT",2015-07-20T13:24:28.869,57223.55866747,2
893,UVES.2015-07-20T13:26:08.748.fits,564.0,"LAMP,FLAT",2015-07-20T13:26:08.747,57223.559823472,2
2450,UVES.2015-07-20T13:27:48.796.fits,564.0,"LAMP,FLAT",2015-07-20T13:27:48.796,57223.560981442,2
3143,UVES.2015-07-20T19:43:52.747.fits,564.0,"LAMP,FLAT",2015-07-20T19:43:52.746,57223.822138275,2
4455,UVES.2015-07-20T19:45:33.876.fits,564.0,"LAMP,FLAT",2015-07-20T19:45:33.875,57223.823308747,2
3276,UVES.2015-07-20T19:47:14.915.fits,564.0,"LAMP,FLAT",2015-07-20T19:47:14.914,57223.824478177,2
600,UVES.2015-07-20T19:48:56.103.fits,564.0,"LAMP,FLAT",2015-07-20T19:48:56.103,57223.825649343,2
6087,UVES.2015-07-20T19:50:37.432.fits,564.0,"LAMP,FLAT",2015-07-20T19:50:37.432,57223.82682213,2
4143,UVES.2015-07-20T19:52:18.930.fits,564.0,"LAMP,FLAT",2015-07-20T19:52:18.930,57223.827996884,2
2470,UVES.2015-07-20T19:54:00.399.fits,564.0,"LAMP,FLAT",2015-07-20T19:54:00.399,57223.829171291,2
1396,UVES.2015-07-20T19:55:42.299.fits,564.0,"LAMP,FLAT",2015-07-20T19:55:42.298,57223.830350676,2
2966,UVES.2015-07-20T19:57:23.668.fits,564.0,"LAMP,FLAT",2015-07-20T19:57:23.667,57223.831523926,2
3402,UVES.2015-07-20T19:59:05.035.fits,564.0,"LAMP,FLAT",2015-07-20T19:59:05.035,57223.832697175,2
2781,UVES.2015-08-16T13:47:12.667.fits,564.0,"LAMP,FLAT",2015-08-16T13:47:12.666,57250.574452162,2
3800,UVES.2015-08-16T13:48:54.536.fits,564.0,"LAMP,FLAT",2015-08-16T13:48:54.535,57250.575631198,2
6114,UVES.2015-08-16T13:50:35.504.fits,564.0,"LAMP,FLAT",2015-08-16T13:50:35.504,57250.576799817,2
2545,UVES.2015-08-16T13:52:16.583.fits,564.0,"LAMP,FLAT",2015-08-16T13:52:16.582,57250.577969708,2
738,UVES.2015-08-16T13:53:57.532.fits,564.0,"LAMP,FLAT",2015-08-16T13:53:57.531,57250.579138095,2
4404,UVES.2015-08-16T13:55:39.070.fits,564.0,"LAMP,FLAT",2015-08-16T13:55:39.070,57250.580313311,2
6189,UVES.2015-08-16T13:57:20.519.fits,564.0,"LAMP,FLAT",2015-08-16T13:57:20.519,57250.58148749,2
3960,UVES.2015-08-16T13:59:01.528.fits,564.0,"LAMP,FLAT",2015-08-16T13:59:01.527,57250.58265657,2
133,UVES.2015-08-16T14:00:44.036.fits,564.0,"LAMP,FLAT",2015-08-16T14:00:44.036,57250.583843014,2
3553,UVES.2015-08-16T14:02:25.515.fits,564.0,"LAMP,FLAT",2015-08-16T14:02:25.515,57250.585017536,2
5444,UVES.2015-08-17T14:20:10.651.fits,564.0,"LAMP,FLAT",2015-08-17T14:20:10.651,57251.597345499,2
3665,UVES.2015-08-17T14:21:51.789.fits,564.0,"LAMP,FLAT",2015-08-17T14:21:51.789,57251.598516083,2
4525,UVES.2015-08-17T14:23:33.788.fits,564.0,"LAMP,FLAT",2015-08-17T14:23:33.788,57251.599696623,2
4938,UVES.2015-08-17T14:25:15.747.fits,564.0,"LAMP,FLAT",2015-08-17T14:25:15.746,57251.6008767,2
5478,UVES.2015-08-17T14:26:58.465.fits,564.0,"LAMP,FLAT",2015-08-17T14:26:58.465,57251.602065573,2
6290,UVES.2015-08-17T14:28:39.794.fits,564.0,"LAMP,FLAT",2015-08-17T14:28:39.794,57251.603238358,2
4332,UVES.2015-08-17T14:30:20.843.fits,564.0,"LAMP,FLAT",2015-08-17T14:30:20.842,57251.604407901,2
2423,UVES.2015-08-17T14:32:02.771.fits,564.0,"LAMP,FLAT",2015-08-17T14:32:02.771,57251.605587631,2
1805,UVES.2015-08-17T14:33:44.890.fits,564.0,"LAMP,FLAT",2015-08-17T14:33:44.889,57251.606769559,2
2357,UVES.2015-08-17T14:35:26.779.fits,564.0,"LAMP,FLAT",2015-08-17T14:35:26.778,57251.607948827,2
4684,UVES.2015-08-22T19:36:45.386.fits,564.0,"LAMP,FLAT",2015-08-22T19:36:45.386,57256.817191973,2
3495,UVES.2015-08-22T19:38:27.576.fits,564.0,"LAMP,FLAT",2015-08-22T19:38:27.575,57256.818374715,2
2546,UVES.2015-08-22T19:40:09.104.fits,564.0,"LAMP,FLAT",2015-08-22T19:40:09.104,57256.819549817,2
5971,UVES.2015-08-22T19:41:50.233.fits,564.0,"LAMP,FLAT",2015-08-22T19:41:50.232,57256.820720288,2
4489,UVES.2015-08-22T19:43:32.652.fits,564.0,"LAMP,FLAT",2015-08-22T19:43:32.651,57256.821905692,2
4263,UVES.2015-08-22T19:45:14.121.fits,564.0,"LAMP,FLAT",2015-08-22T19:45:14.120,57256.8230801,2
5215,UVES.2015-08-22T19:46:55.190.fits,564.0,"LAMP,FLAT",2015-08-22T19:46:55.189,57256.824249877,2
4287,UVES.2015-08-22T19:48:36.189.fits,564.0,"LAMP,FLAT",2015-08-22T19:48:36.188,57256.825418846,2
2281,UVES.2015-08-22T19:50:18.117.fits,564.0,"LAMP,FLAT",2015-08-22T19:50:18.116,57256.826598576,2
2841,UVES.2015-08-22T19:51:59.126.fits,564.0,"LAMP,FLAT",2015-08-22T19:51:59.125,57256.827767659,2
5372,UVES.2015-09-11T11:14:58.266.fits,564.0,"LAMP,FMTCHK",2015-09-11T11:14:58.265,57276.468729927,2
2803,UVES.2015-09-11T11:17:15.318.fits,564.0,"LAMP,ORDERDEF",2015-09-11T11:17:15.317,57276.470316175,2
3433,UVES.2015-09-11T11:18:54.656.fits,564.0,"LAMP,FLAT",2015-09-11T11:18:54.656,57276.471465927,2
2341,UVES.2015-09-11T11:20:34.775.fits,564.0,"LAMP,FLAT",2015-09-11T11:20:34.774,57276.472624708,2
5980,UVES.2015-09-11T11:22:15.783.fits,564.0,"LAMP,FLAT",2015-09-11T11:22:15.783,57276.473793791,2
4129,UVES.2015-09-11T11:23:55.832.fits,564.0,"LAMP,FLAT",2015-09-11T11:23:55.832,57276.474951761,2
1142,UVES.2015-09-11T11:25:36.811.fits,564.0,"LAMP,FLAT",2015-09-11T11:25:36.810,57276.476120497,2
3350,UVES.2015-09-11T15:49:19.605.fits,564.0,"LAMP,FLAT",2015-09-11T15:49:19.604,57276.659254687,2
6028,UVES.2015-09-11T15:51:00.804.fits,564.0,"LAMP,FLAT",2015-09-11T15:51:00.803,57276.66042597,2
2827,UVES.2015-09-11T15:52:42.822.fits,564.0,"LAMP,FLAT",2015-09-11T15:52:42.822,57276.661606744,2
3764,UVES.2015-09-11T15:54:24.322.fits,564.0,"LAMP,FLAT",2015-09-11T15:54:24.321,57276.662781499,2
3693,UVES.2015-09-11T15:56:05.800.fits,564.0,"LAMP,FLAT",2015-09-11T15:56:05.800,57276.663956023,2
1087,UVES.2015-09-11T15:57:46.829.fits,564.0,"LAMP,FLAT",2015-09-11T15:57:46.829,57276.665125337,2
1702,UVES.2015-09-11T15:59:29.368.fits,564.0,"LAMP,FLAT",2015-09-11T15:59:29.368,57276.666312131,2
2634,UVES.2015-09-11T16:01:10.797.fits,564.0,"LAMP,FLAT",2015-09-11T16:01:10.796,57276.667486076,2
57,UVES.2015-09-11T16:02:51.795.fits,564.0,"LAMP,FLAT",2015-09-11T16:02:51.795,57276.668655043,2
5966,UVES.2015-09-11T16:04:34.285.fits,564.0,"LAMP,FLAT",2015-09-11T16:04:34.284,57276.669841258,2
3277,UVES.2015-09-27T11:16:39.580.fits,564.0,"LAMP,ORDERDEF",2015-09-27T11:16:39.579,57292.469902546,2
891,UVES.2015-09-27T11:18:15.358.fits,564.0,"LAMP,FMTCHK",2015-09-27T11:18:15.358,57292.471011091,2
1096,UVES.2015-09-27T13:36:34.018.fits,564.0,"LAMP,FMTCHK",2015-09-27T13:36:34.017,57292.56706039,2
3454,UVES.2015-09-27T13:38:51.570.fits,564.0,"LAMP,ORDERDEF",2015-09-27T13:38:51.569,57292.568652427,2
2405,UVES.2015-09-27T13:40:31.398.fits,564.0,"LAMP,FLAT",2015-09-27T13:40:31.398,57292.569807852,2
1413,UVES.2015-09-27T13:42:11.947.fits,564.0,"LAMP,FLAT",2015-09-27T13:42:11.947,57292.57097161,2
1917,UVES.2015-09-27T13:43:52.026.fits,564.0,"LAMP,FLAT",2015-09-27T13:43:52.025,57292.572129929,2
66,UVES.2015-09-27T13:45:32.024.fits,564.0,"LAMP,FLAT",2015-09-27T13:45:32.024,57292.573287321,2
3944,UVES.2015-09-27T13:47:11.963.fits,564.0,"LAMP,FLAT",2015-09-27T13:47:11.963,57292.57444402,2
1995,UVES.2015-09-30T12:08:20.018.fits,564.0,"LAMP,FMTCHK",2015-09-30T12:08:20.017,57295.505787241,2
2594,UVES.2015-09-30T12:10:37.001.fits,564.0,"LAMP,ORDERDEF",2015-09-30T12:10:37.001,57295.507372702,2
5710,UVES.2015-09-30T12:12:15.590.fits,564.0,"LAMP,FLAT",2015-09-30T12:12:15.590,57295.508513774,2
6296,UVES.2015-09-30T12:13:56.259.fits,564.0,"LAMP,FLAT",2015-09-30T12:13:56.258,57295.509678922,2
5723,UVES.2015-09-30T12:15:36.377.fits,564.0,"LAMP,FLAT",2015-09-30T12:15:36.377,57295.510837704,2
562,UVES.2015-09-30T12:17:16.226.fits,564.0,"LAMP,FLAT",2015-09-30T12:17:16.226,57295.511993361,2
1969,UVES.2015-09-30T12:18:56.316.fits,564.0,"LAMP,FLAT",2015-09-30T12:18:56.315,57295.513151796,2
3327,UVES.2015-11-14T10:52:05.644.fits,564.0,"LAMP,FMTCHK",2015-11-14T10:52:05.643,57340.452843095,2
956,UVES.2015-11-14T10:54:20.906.fits,564.0,"LAMP,ORDERDEF",2015-11-14T10:54:20.906,57340.454408643,2
1643,UVES.2015-11-14T11:09:48.968.fits,564.0,"LAMP,FLAT",2015-11-14T11:09:48.968,57340.465150094,2
4810,UVES.2015-11-14T11:11:28.828.fits,564.0,"LAMP,FLAT",2015-11-14T11:11:28.827,57340.466305879,2
3683,UVES.2015-11-14T11:13:08.828.fits,564.0,"LAMP,FLAT",2015-11-14T11:13:08.827,57340.467463285,2
1240,UVES.2015-11-14T11:14:49.048.fits,564.0,"LAMP,FLAT",2015-11-14T11:14:49.047,57340.468623237,2
4051,UVES.2015-11-14T11:16:29.287.fits,564.0,"LAMP,FLAT",2015-11-14T11:16:29.287,57340.469783421,2
2090,UVES.2015-11-14T17:00:28.939.fits,564.0,"LAMP,FLAT",2015-11-14T17:00:28.938,57340.708668271,2
2404,UVES.2015-11-14T17:02:10.188.fits,564.0,"LAMP,FLAT",2015-11-14T17:02:10.188,57340.709840144,2
1075,UVES.2015-11-14T17:03:51.138.fits,564.0,"LAMP,FLAT",2015-11-14T17:03:51.138,57340.711008545,2
3818,UVES.2015-11-14T17:05:32.148.fits,564.0,"LAMP,FLAT",2015-11-14T17:05:32.148,57340.712177641,2
2821,UVES.2015-11-14T17:07:13.828.fits,564.0,"LAMP,FLAT",2015-11-14T17:07:13.828,57340.713354492,2
4115,UVES.2015-11-14T17:08:55.208.fits,564.0,"LAMP,FLAT",2015-11-14T17:08:55.208,57340.714527871,2
1296,UVES.2015-11-14T17:10:36.578.fits,564.0,"LAMP,FLAT",2015-11-14T17:10:36.577,57340.715701133,2
5948,UVES.2015-11-14T17:12:17.488.fits,564.0,"LAMP,FLAT",2015-11-14T17:12:17.487,57340.716869072,2
3615,UVES.2015-11-14T17:13:58.878.fits,564.0,"LAMP,FLAT",2015-11-14T17:13:58.877,57340.718042565,2
1050,UVES.2015-11-14T17:15:40.137.fits,564.0,"LAMP,FLAT",2015-11-14T17:15:40.137,57340.719214554,2
4035,UVES.2015-04-16T12:39:08.893.fits,860.0,"LAMP,FMTCHK",2015-04-16T12:39:08.892,57128.527186258,2
5534,UVES.2015-04-16T12:40:47.782.fits,860.0,"LAMP,ORDERDEF",2015-04-16T12:40:47.782,57128.528330814,2
4636,UVES.2015-04-16T12:42:33.083.fits,860.0,"LAMP,FLAT",2015-04-16T12:42:33.082,57128.529549566,2
4185,UVES.2015-04-16T12:44:40.155.fits,860.0,"LAMP,FLAT",2015-04-16T12:44:40.154,57128.531020311,2
3971,UVES.2015-04-16T12:46:47.158.fits,860.0,"LAMP,FLAT",2015-04-16T12:46:47.157,57128.532490246,2
3311,UVES.2015-04-16T12:48:54.599.fits,860.0,"LAMP,FLAT",2015-04-16T12:48:54.599,57128.533965273,2
5780,UVES.2015-04-16T12:51:01.232.fits,860.0,"LAMP,FLAT",2015-04-16T12:51:01.232,57128.535430929,2
5366,UVES.2015-05-15T14:51:07.355.fits,860.0,"LAMP,FMTCHK",2015-05-15T14:51:07.355,57157.618835135,2
955,UVES.2015-05-15T14:52:45.646.fits,860.0,"LAMP,ORDERDEF",2015-05-15T14:52:45.645,57157.619972745,2
5438,UVES.2015-05-15T14:54:31.215.fits,860.0,"LAMP,FLAT",2015-05-15T14:54:31.215,57157.621194624,2
84,UVES.2015-05-15T14:56:38.458.fits,860.0,"LAMP,FLAT",2015-05-15T14:56:38.457,57157.622667335,2
1442,UVES.2015-05-15T14:58:45.480.fits,860.0,"LAMP,FLAT",2015-05-15T14:58:45.480,57157.624137501,2
2675,UVES.2015-05-15T15:00:52.552.fits,860.0,"LAMP,FLAT",2015-05-15T15:00:52.552,57157.625608245,2
3916,UVES.2015-05-15T15:03:00.145.fits,860.0,"LAMP,FLAT",2015-05-15T15:03:00.144,57157.627085009,2
1417,UVES.2015-05-18T13:12:31.922.fits,860.0,"LAMP,FMTCHK",2015-05-18T13:12:31.921,57160.550369466,2
5888,UVES.2015-05-18T13:14:28.033.fits,860.0,"LAMP,ORDERDEF",2015-05-18T13:14:28.033,57160.551713347,2
200,UVES.2015-05-18T13:16:29.395.fits,860.0,"LAMP,FLAT",2015-05-18T13:16:29.394,57160.553117997,2
4678,UVES.2015-05-18T13:18:36.537.fits,860.0,"LAMP,FLAT",2015-05-18T13:18:36.537,57160.554589554,2
1755,UVES.2015-05-18T13:20:43.020.fits,860.0,"LAMP,FLAT",2015-05-18T13:20:43.019,57160.556053468,2
2618,UVES.2015-05-18T13:22:50.452.fits,860.0,"LAMP,FLAT",2015-05-18T13:22:50.452,57160.557528381,2
3594,UVES.2015-05-18T13:24:57.014.fits,860.0,"LAMP,FLAT",2015-05-18T13:24:57.014,57160.558993223,2
3834,UVES.2015-05-31T12:06:33.810.fits,860.0,"LAMP,FMTCHK",2015-05-31T12:06:33.810,57173.504557993,2
4449,UVES.2015-05-31T12:08:12.810.fits,860.0,"LAMP,ORDERDEF",2015-05-31T12:08:12.810,57173.50570382,2
2101,UVES.2015-05-31T12:09:59.810.fits,860.0,"LAMP,FLAT",2015-05-31T12:09:59.810,57173.506942249,2
4355,UVES.2015-05-31T12:12:06.803.fits,860.0,"LAMP,FLAT",2015-05-31T12:12:06.802,57173.508412067,2
4282,UVES.2015-05-31T12:14:13.794.fits,860.0,"LAMP,FLAT",2015-05-31T12:14:13.794,57173.509881884,2
967,UVES.2015-05-31T12:16:20.917.fits,860.0,"LAMP,FLAT",2015-05-31T12:16:20.916,57173.511353205,2
3642,UVES.2015-05-31T12:18:27.789.fits,860.0,"LAMP,FLAT",2015-05-31T12:18:27.789,57173.512821633,2
2793,UVES.2015-06-19T15:02:32.391.fits,860.0,"LAMP,FMTCHK",2015-06-19T15:02:32.391,57192.626763787,2
2583,UVES.2015-06-19T15:04:10.661.fits,860.0,"LAMP,ORDERDEF",2015-06-19T15:04:10.660,57192.627901168,2
2248,UVES.2015-06-19T15:05:55.701.fits,860.0,"LAMP,FLAT",2015-06-19T15:05:55.701,57192.629116912,2
6254,UVES.2015-06-19T15:08:03.284.fits,860.0,"LAMP,FLAT",2015-06-19T15:08:03.283,57192.630593563,2
3302,UVES.2015-06-19T15:10:11.397.fits,860.0,"LAMP,FLAT",2015-06-19T15:10:11.396,57192.632076348,2
2732,UVES.2015-06-19T15:12:18.559.fits,860.0,"LAMP,FLAT",2015-06-19T15:12:18.558,57192.633548136,2
1182,UVES.2015-06-19T15:14:25.532.fits,860.0,"LAMP,FLAT",2015-06-19T15:14:25.531,57192.635017726,2
3120,UVES.2015-06-25T13:30:53.561.fits,860.0,"LAMP,ORDERDEF",2015-06-25T13:30:53.560,57198.563119915,2
156,UVES.2015-06-25T13:32:34.840.fits,860.0,"LAMP,FMTCHK",2015-06-25T13:32:34.839,57198.564292128,2
584,UVES.2015-06-25T14:20:33.026.fits,860.0,"LAMP,FMTCHK",2015-06-25T14:20:33.026,57198.597604468,2
3658,UVES.2015-06-25T14:22:11.724.fits,860.0,"LAMP,ORDERDEF",2015-06-25T14:22:11.724,57198.598746814,2
5514,UVES.2015-06-25T14:23:55.934.fits,860.0,"LAMP,FLAT",2015-06-25T14:23:55.934,57198.59995294,2
488,UVES.2015-06-25T14:25:44.054.fits,860.0,"LAMP,FLAT",2015-06-25T14:25:44.053,57198.601204325,2
4691,UVES.2015-06-25T14:27:32.033.fits,860.0,"LAMP,FLAT",2015-06-25T14:27:32.033,57198.602454088,2
5388,UVES.2015-06-25T14:29:20.403.fits,860.0,"LAMP,FLAT",2015-06-25T14:29:20.402,57198.603708366,2
715,UVES.2015-06-25T14:31:07.792.fits,860.0,"LAMP,FLAT",2015-06-25T14:31:07.792,57198.604951301,2
1099,UVES.2015-06-26T14:08:37.185.fits,860.0,"LAMP,FLAT",2015-06-26T14:08:37.185,57199.589319272,2
2559,UVES.2015-06-26T14:10:43.827.fits,860.0,"LAMP,FLAT",2015-06-26T14:10:43.826,57199.590785028,2
894,UVES.2015-06-26T14:12:50.828.fits,860.0,"LAMP,FLAT",2015-06-26T14:12:50.827,57199.592254951,2
1043,UVES.2015-06-26T14:14:57.679.fits,860.0,"LAMP,FLAT",2015-06-26T14:14:57.679,57199.593723137,2
30,UVES.2015-06-26T14:17:04.641.fits,860.0,"LAMP,FLAT",2015-06-26T14:17:04.640,57199.595192597,2
2310,UVES.2015-06-26T20:34:32.717.fits,860.0,"LAMP,FLAT",2015-06-26T20:34:32.716,57199.857323105,2
2784,UVES.2015-06-26T20:36:33.697.fits,860.0,"LAMP,FLAT",2015-06-26T20:36:33.697,57199.858723345,2
5011,UVES.2015-06-26T20:38:34.668.fits,860.0,"LAMP,FLAT",2015-06-26T20:38:34.667,57199.86012347,2
5321,UVES.2015-06-26T20:40:35.659.fits,860.0,"LAMP,FLAT",2015-06-26T20:40:35.658,57199.861523826,2
473,UVES.2015-06-26T20:42:36.669.fits,860.0,"LAMP,FLAT",2015-06-26T20:42:36.669,57199.862924414,2
3758,UVES.2015-06-26T20:44:37.580.fits,860.0,"LAMP,FLAT",2015-06-26T20:44:37.580,57199.864323844,2
3225,UVES.2015-06-26T20:46:38.551.fits,860.0,"LAMP,FLAT",2015-06-26T20:46:38.550,57199.86572397,2
4502,UVES.2015-06-26T20:48:39.801.fits,860.0,"LAMP,FLAT",2015-06-26T20:48:39.801,57199.867127335,2
1068,UVES.2015-06-26T20:50:41.393.fits,860.0,"LAMP,FLAT",2015-06-26T20:50:41.392,57199.868534636,2
1680,UVES.2015-06-26T20:52:42.283.fits,860.0,"LAMP,FLAT",2015-06-26T20:52:42.283,57199.869933835,2
3059,UVES.2015-06-28T21:17:44.440.fits,860.0,"LAMP,FLAT",2015-06-28T21:17:44.440,57201.887319908,2
2998,UVES.2015-06-28T21:19:45.071.fits,860.0,"LAMP,FLAT",2015-06-28T21:19:45.070,57201.888716095,2
476,UVES.2015-06-28T21:21:46.092.fits,860.0,"LAMP,FLAT",2015-06-28T21:21:46.091,57201.890116797,2
4885,UVES.2015-06-28T21:23:46.922.fits,860.0,"LAMP,FLAT",2015-06-28T21:23:46.921,57201.891515298,2
3456,UVES.2015-06-28T21:25:47.682.fits,860.0,"LAMP,FLAT",2015-06-28T21:25:47.682,57201.89291299,2
1752,UVES.2015-06-28T21:27:48.463.fits,860.0,"LAMP,FLAT",2015-06-28T21:27:48.462,57201.894310914,2
4966,UVES.2015-06-28T21:29:49.104.fits,860.0,"LAMP,FLAT",2015-06-28T21:29:49.103,57201.895707217,2
3841,UVES.2015-06-28T21:31:49.724.fits,860.0,"LAMP,FLAT",2015-06-28T21:31:49.724,57201.897103288,2
5539,UVES.2015-06-28T21:33:51.095.fits,860.0,"LAMP,FLAT",2015-06-28T21:33:51.094,57201.898508041,2
4165,UVES.2015-06-28T21:35:52.555.fits,860.0,"LAMP,FLAT",2015-06-28T21:35:52.555,57201.899913835,2
4441,UVES.2015-07-01T12:20:25.486.fits,860.0,"LAMP,FMTCHK",2015-07-01T12:20:25.485,57204.51418386,2
52,UVES.2015-07-01T12:22:03.394.fits,860.0,"LAMP,ORDERDEF",2015-07-01T12:22:03.393,57204.515317059,2
4967,UVES.2015-07-01T12:23:48.753.fits,860.0,"LAMP,FLAT",2015-07-01T12:23:48.753,57204.516536493,2
5845,UVES.2015-07-01T12:25:56.474.fits,860.0,"LAMP,FLAT",2015-07-01T12:25:56.473,57204.518014745,2
1067,UVES.2015-07-01T12:28:03.285.fits,860.0,"LAMP,FLAT",2015-07-01T12:28:03.284,57204.519482464,2
446,UVES.2015-07-01T12:30:09.956.fits,860.0,"LAMP,FLAT",2015-07-01T12:30:09.955,57204.520948563,2
3218,UVES.2015-07-01T12:32:17.015.fits,860.0,"LAMP,FLAT",2015-07-01T12:32:17.014,57204.522419153,2
122,UVES.2015-07-13T13:42:35.555.fits,860.0,"LAMP,FMTCHK",2015-07-13T13:42:35.554,57216.571244848,2
502,UVES.2015-07-13T13:44:30.685.fits,860.0,"LAMP,ORDERDEF",2015-07-13T13:44:30.684,57216.572577366,2
4534,UVES.2015-07-13T13:46:17.093.fits,860.0,"LAMP,FLAT",2015-07-13T13:46:17.093,57216.573808951,2
6223,UVES.2015-07-13T13:48:23.903.fits,860.0,"LAMP,FLAT",2015-07-13T13:48:23.903,57216.575276665,2
2207,UVES.2015-07-13T13:50:30.684.fits,860.0,"LAMP,FLAT",2015-07-13T13:50:30.684,57216.576744033,2
2000,UVES.2015-07-13T13:52:37.685.fits,860.0,"LAMP,FLAT",2015-07-13T13:52:37.685,57216.578213947,2
364,UVES.2015-07-13T13:54:44.936.fits,860.0,"LAMP,FLAT",2015-07-13T13:54:44.935,57216.579686755,2
375,UVES.2015-07-20T14:40:27.263.fits,860.0,"LAMP,FMTCHK",2015-07-20T14:40:27.262,57223.611426654,2
724,UVES.2015-07-20T14:42:06.301.fits,860.0,"LAMP,ORDERDEF",2015-07-20T14:42:06.301,57223.612572933,2
